,mape,rmse
1,16.754651920432277,26.626935642303803
2,16.039403145239994,26.183893584552063
3,16.09394480320238,26.073742215166575
4,17.011797875937063,26.812551111135246
5,17.472796313445198,27.100023232454383
6,16.274277424572755,26.34276519903395
7,16.204986775065162,26.29853616146595
8,16.620351540683657,26.75267493786967
9,17.496862656328823,27.117301684169224
10,16.36083196793809,26.539445644585687
