,mape,rmse
1,5.200144385041965,82.8598979540227
2,5.531023023994012,85.86347557767353
3,5.4021516191986745,82.9412011227979
4,5.492909700744289,83.85660690979446
5,5.496252950318314,84.61331752712006
6,5.694391181142485,90.5620031897829
7,5.888160992968212,89.51471770787462
8,5.648880729857885,86.8997682418263
9,5.605081657665588,86.8269740524231
10,5.814759352191161,87.7324102983904
