,mape,rmse
1,20.376675232536325,599.0131420053007
2,20.091790386461987,594.8084838619307
3,21.232169653285986,599.7167622226356
4,21.734540931996744,616.7403621821564
5,21.16131267044722,635.0711650091242
6,20.79818731750502,624.8619289971766
7,20.77142863794748,608.3162594096798
8,21.33417179203802,619.5947524069594
9,21.0688552835012,623.2778556911537
10,20.574778954284064,630.2191384531892
