,mape,rmse
1,37.620005094787494,16.325127100067668
2,38.79340242391787,16.671753889490738
3,43.497608301298385,18.594756756287527
4,41.38710977672794,17.55600339636712
5,41.64954670950484,18.12450670790623
6,47.038361636961206,19.04552239202959
7,44.91042820850764,18.27601382737289
8,44.76689622500423,18.10333161409602
9,52.47916435511824,20.92114793774834
10,44.97755146651616,18.915445709321144
