,mae,mape,rmse,B
0,0.32255572234423785,26.14702326407,0.5440414033714746,1.0
1,0.16580348724163535,55.90937128163978,0.31102026948318773,2.0
2,0.3674373388924241,49.90983442966132,0.5871155105573657,3.0
3,0.44419382962423115,39.66338952736261,0.6489526598385494,4.0
4,0.45669238227659886,57.8968547167569,0.7563430210198092,5.0
5,0.14289421501194322,123.24628782282063,0.23275859614080663,6.0
6,0.3825778999327116,100.86531910581455,0.6291653700666081,7.0
7,0.27915459003239235,48.01840649451324,0.49082212820325555,8.0
8,0.5062969689989579,115.64883081969897,0.7764106663450793,9.0
9,0.23141555665158972,44.07396732445011,0.3940819662281369,10.0
10,0.21234376603192173,63.050868625161215,0.3303272408766385,11.0
11,0.16593174302918387,35.4314775185397,0.2633277198644568,12.0
12,0.3626506582977937,29.30135675393078,0.6054188385392317,13.0
13,0.5529644881541764,33.5413678303799,0.8351144747662598,14.0
14,0.732040488419349,70.35239182159755,1.2552568293680668,15.0
15,0.29633584489819553,86.27202915564519,0.45011040661554025,16.0
16,0.3388856975643757,209.5870545474903,0.45858183675079484,17.0
17,0.9997128963739111,44.464992473601065,1.7975034937686152,18.0
18,0.3393005196751687,18.153095641900375,0.492716058261491,19.0
19,0.33933408132298715,58.879437516539966,0.5569737456272078,20.0
20,0.1281825132196637,71.86910288519974,0.23990865717184437,21.0
21,0.40090350848240497,146.10930907614264,0.7461886317544955,22.0
22,0.32182465136640054,113.56276558463618,0.4565846125104306,23.0
23,0.24258168198427063,201.14941639735835,0.44936598945821077,24.0
24,0.4037437438562835,49.59808541621278,0.6052713647415063,25.0
25,0.10446379057019703,42.50082885387034,0.2180818786680717,26.0
26,0.5374467206648154,317.8462131016222,0.8030579017333302,27.0
27,,,,
