timestamp,h_1_actuals,h_2_actuals,h_3_actuals,h_4_actuals,h_5_actuals,h_6_actuals,h_7_actuals,h_8_actuals,h_9_actuals,h_10_actuals,h_11_actuals,h_12_actuals,h_13_actuals,h_14_actuals,h_15_actuals,h_16_actuals,h_17_actuals,h_18_actuals,h_19_actuals,h_20_actuals,h_21_actuals,h_22_actuals,h_23_actuals,h_24_actuals,h_1_preds,h_2_preds,h_3_preds,h_4_preds,h_5_preds,h_6_preds,h_7_preds,h_8_preds,h_9_preds,h_10_preds,h_11_preds,h_12_preds,h_13_preds,h_14_preds,h_15_preds,h_16_preds,h_17_preds,h_18_preds,h_19_preds,h_20_preds,h_21_preds,h_22_preds,h_23_preds,h_24_preds
2017-09-25,1.197828282828283,0.7985521885521885,0.9064646464646462,1.2302020202020199,0.7445959595959595,1.327323232323232,2.816515151515151,1.8345117845117842,1.7805555555555552,1.3489057239057238,1.705016835016835,1.1330808080808081,1.2517845117845117,0.7769696969696969,0.9927946127946127,1.2625757575757572,2.9568013468013468,1.43523569023569,1.5107744107744103,1.5863131313131311,1.5107744107744103,2.0287542087542083,1.791346801346801,0.7985521885521885,1.133706633746624,1.1847070655226708,1.0774944427609443,1.1457759004831314,1.2283688734471798,1.4409362286329268,1.6859825176000593,1.6323878592252732,1.5784868796169758,1.5085315917432307,1.5586344555020333,1.5696087217330932,1.4141744315624236,1.3778286100924015,1.4098326361179352,1.6816529482603073,1.9383717286586761,2.151463564634323,1.948019271492958,1.9937473866343498,1.9659467527270316,1.8736654514074325,1.6394335341453552,1.3795875453948974
2017-09-26,0.7877609427609427,0.8309259259259258,0.723013468013468,1.02516835016835,1.0899158249158247,0.7769696969696969,2.0071717171717167,1.629478114478114,0.8848821548821547,0.0,1.6726430976430975,1.6078956228956227,1.284158249158249,0.8417171717171716,0.874090909090909,1.2625757575757572,1.2086195286195285,1.5863131313131311,1.4676094276094274,1.4028619528619526,1.5323569023569021,1.5215656565656563,1.0575420875420873,0.7445959595959595,0.9150667251646518,0.9963178831338882,0.9306064863502979,0.9928855952620506,1.22192734003067,1.4388568356633187,1.6595439481735228,1.5668658715486525,1.4897492383420468,1.3201931285858153,1.3468118420243262,1.3235511046648025,1.1506027284264564,1.1378759264945983,1.1655143734812736,1.468218017220497,1.8526419001817702,2.057011747658253,1.8583971479535102,1.7747889307141302,1.6900312685966492,1.5938057112693786,1.413367890715599,1.140216747969389
2017-09-27,1.3057407407407404,0.7553872053872052,1.3165319865319864,0.9712121212121211,1.2949494949494946,1.3165319865319864,1.3704882154882152,1.964006734006734,2.2014141414141415,2.1906228956228952,1.0035858585858584,0.9388383838383836,0.9280471380471379,2.2769528619528616,1.2086195286195285,1.197828282828283,2.2014141414141415,2.2445791245791242,1.7697643097643094,1.4999831649831648,1.4136531986531986,1.3596969696969694,1.3489057239057238,1.1007070707070707,0.8133445785939694,0.8386072450876235,0.7076997627317905,0.7816221350431442,0.997839651107788,1.3037861736118792,1.4563933680951595,1.3846332970261572,1.3113418108224868,1.2392079839110375,1.260280057489872,1.2321619269251822,1.108384269475937,1.0178609482944012,1.059572023898363,1.3728024393320084,1.6582300239801406,1.8831183317303657,1.6914326858520508,1.6725603559613227,1.6004686518013478,1.4564792373776436,1.2775994810461997,1.0259982806444168
2017-09-28,1.3057407407407404,0.8417171717171716,0.9604208754208753,0.982003367003367,1.1114983164983163,1.0467508417508415,2.158249158249158,1.9747979797979796,1.8884680134680134,2.2445791245791242,1.597104377104377,1.446026936026936,1.273367003367003,0.8525084175084175,0.0,0.6151010101010099,1.1007070707070707,1.4568181818181818,1.5539393939393937,1.3489057239057238,1.3057407407407404,1.446026936026936,1.0575420875420873,0.6582659932659932,1.012604869455099,0.9711984913051128,0.8498791405558586,0.9163738676905632,1.098233737051487,1.3649546173214913,1.513918623626232,1.396841444671154,1.41327218323946,1.321483746767044,1.3408332768082618,1.3310275587439537,1.2073971876502037,1.1747999089956283,1.234273222386837,1.4947709198296069,1.8283763298392295,2.017888212502003,1.8433290469646453,1.8068622061610222,1.7469884878396986,1.5819406586885452,1.3857770109176635,1.179657206684351
2017-09-29,0.8201346801346802,0.7553872053872052,0.723013468013468,0.7661784511784511,0.8956734006734005,1.4676094276094274,1.543148148148148,1.3704882154882152,1.2625757575757572,1.284158249158249,0.8309259259259258,0.8093434343434341,1.43523569023569,1.327323232323232,1.489191919191919,1.5539393939393937,1.8345117845117842,1.748181818181818,2.2014141414141415,2.233787878787878,1.7158080808080807,2.2229966329966326,1.9208417508417506,1.9747979797979796,0.7932605748623609,0.813657585978508,0.6461249920725822,0.7105940064787865,0.7989969581365585,1.2142563189566136,1.5702237521111964,1.4193929724395276,1.443207609653473,1.349235189706087,1.2774317541718483,1.2999142235517502,1.11641815751791,1.0462935189902782,1.0941603428125382,1.3648930092155933,1.6297544708848,1.8730891051888465,1.7118395829200743,1.6531672704219817,1.6452101776003838,1.4962744441628455,1.3362708383798598,1.1729097341001034
2017-09-30,1.2409932659932659,1.4999831649831648,1.273367003367003,0.9604208754208753,1.4676094276094274,1.1222895622895621,1.8668855218855216,1.273367003367003,1.651060606060606,1.5863131313131311,1.9532154882154882,1.273367003367003,2.4604040404040397,1.6834343434343433,2.2877441077441074,2.3848653198653196,2.0071717171717167,1.6078956228956227,1.629478114478114,1.446026936026936,1.651060606060606,1.9100505050505048,1.9747979797979796,1.597104377104377,1.5372547234594822,1.3298169833421707,1.13760991320014,1.1896805112063884,1.1974941383302211,1.3456713756918908,1.4842192183434963,1.6208865332603455,1.6981174996495245,1.6591951221227645,1.7202658525109291,1.62793316334486,1.5805606371164322,1.6739902371168136,1.6229819729924202,1.7870767390727995,1.9229125833511351,2.0185680985450745,1.8796986520290375,1.9206014674901961,1.8334891340136528,1.7384521833062172,1.5027657416462898,1.282198693305254
2017-10-01,1.5539393939393937,0.7877609427609427,1.5215656565656563,0.8525084175084175,1.4244444444444444,1.079124579124579,1.2625757575757572,2.169040404040403,2.158249158249158,2.0503367003367,1.4028619528619526,2.0503367003367,1.4028619528619526,1.7265993265993265,2.0719191919191915,4.230168350168349,3.4208249158249155,1.597104377104377,2.6438552188552187,1.791346801346801,2.0287542087542083,1.9532154882154882,2.125875420875421,1.0035858585858584,1.400595336407423,1.281615183353424,1.1165466271340847,1.0936249731481076,1.196413274258375,1.4252378146350384,1.5087971274554728,1.675271303653717,1.7390312039852143,1.7299376565217972,1.7859815475344658,1.6985526725649833,1.5898251590132713,1.63641215801239,1.7258119192719459,2.0654005748033524,2.1744140645861627,2.3140184146165845,2.147369538843632,2.106616493165493,1.971768670976162,1.789752154648304,1.5201422840356826,1.300723820924759
2017-10-02,1.4784006734006734,0.9604208754208753,1.5755218855218853,1.1438720538720537,1.4568181818181818,1.3596969696969694,1.9747979797979796,1.4999831649831648,1.791346801346801,1.5755218855218853,1.392070707070707,1.02516835016835,0.7445959595959595,0.8093434343434341,0.7445959595959595,0.8201346801346802,2.395656565656566,2.233787878787878,1.705016835016835,1.597104377104377,1.7373905723905723,2.061127946127946,1.2625757575757572,1.284158249158249,1.1598660086095334,1.293281466215849,1.185496508926153,1.2592617566883564,1.3307352784276008,1.5512055686116217,1.7943875676393508,1.7441088581085205,1.643079205751419,1.5546077688038349,1.6407619768381119,1.6802650943398476,1.523752614557743,1.4636072474718094,1.502172775566578,1.8034658324718476,2.0633269128203393,2.2315903985500336,1.9824603995680807,1.9876398742198944,1.9482804134488105,1.8506402575969696,1.5474351525306702,1.2287126371264456
2017-10-03,0.7338047138047137,1.2625757575757572,1.1007070707070707,1.327323232323232,1.0899158249158247,1.5755218855218853,1.9963804713804711,2.158249158249158,1.3381144781144778,1.6618518518518517,1.3381144781144778,0.7985521885521885,1.0143771043771042,1.1330808080808081,0.8093434343434341,1.0683333333333331,1.2517845117845117,2.87047138047138,1.9855892255892253,1.3489057239057238,2.2014141414141415,3.496363636363636,2.147457912457912,1.2949494949494946,1.0525546218454838,1.0702377720177174,0.9425643809139729,0.9924865275621414,1.2176770493388176,1.4595292684435843,1.6769160968065262,1.5539239665865898,1.4955578798055649,1.3205585744976998,1.3376548716425896,1.305644063949585,1.1080789989233018,1.0755210730433464,1.103450463116169,1.4052100223302841,1.7868293514847755,1.9957079571485519,1.817053237557411,1.7766969671845436,1.6914217969775198,1.5522908264398574,1.3240602073073386,1.0863275168836117
2017-10-04,1.1438720538720537,1.273367003367003,1.1114983164983163,1.327323232323232,1.392070707070707,1.6078956228956227,2.320117845117845,1.597104377104377,2.3417003367003364,2.6654377104377103,1.6942255892255889,1.446026936026936,0.982003367003367,0.8632996632996632,0.7985521885521885,0.8956734006734005,1.327323232323232,1.2625757575757572,1.964006734006734,1.4028619528619526,1.284158249158249,1.9208417508417506,1.43523569023569,1.446026936026936,1.2670764344930647,1.2307303264737128,1.060248948931694,1.1072140975296496,1.335347671955824,1.5959863516688346,1.771399816274643,1.7198518842458725,1.634976545870304,1.5416084584593772,1.5452594789862633,1.496346845626831,1.3675983214378356,1.3046931977570055,1.2982274031639098,1.6332895344495773,1.976222220659256,2.223958634734154,2.0025557219982146,2.002137933075428,1.9144788634777068,1.7915728890895843,1.576642552614212,1.2697360898554324
