,mae,mape,rmse,B
0,18.2940141278876,238.0626399904651,23.986077856675166,GEP1
1,6.995687399480862,26.150111682618988,9.672868020263989,GEP4
2,,,,
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,,,,
11,,,,
12,,,,
13,,,,
14,,,,
15,,,,
16,,,,
17,,,,
18,,,,
19,,,,
20,,,,
21,,,,
22,,,,
23,,,,
24,,,,
25,,,,
26,,,,
27,,,,
