,mae,mape,rmse,B
0,0.75616845859382,29.59553948021181,1.218295090252994,0.0
1,0.1860891881061213,50.542069739730934,0.34669249839305855,1.0
2,0.40712555853172144,42.34860317178919,0.6365778335626889,2.0
3,0.521759127534693,29.921808326265563,0.7741873512328538,3.0
4,0.5341261308729166,79.27111039737143,0.855877269957665,4.0
5,0.17972767102783072,56.8886681963116,0.2890681400631334,5.0
6,0.3866712079595151,40.65682143666404,0.6356670518825734,6.0
7,0.35428548335982174,51.2602986322963,0.6010956530499368,7.0
8,0.5606360741894688,45.89107846290308,0.8878394815497334,8.0
9,0.32032722868378577,52.55521377075622,0.5561413226635659,9.0
10,0.23020827905217275,64.17731989501539,0.3490424266921755,10.0
11,0.22918211289661694,36.76140014986033,0.3544338694788465,11.0
12,0.4798707232797289,34.92353233740776,0.7947666540006824,12.0
13,0.7489730766408499,28.57933123260827,1.123189790438265,13.0
14,0.9131256360766697,139.71622761732377,1.4593808228504626,14.0
15,0.29990289931281455,68.06887244258594,0.44673769645388994,15.0
16,0.4649999982345527,205.58855513720573,0.6302467154768652,16.0
17,1.0498307563593372,60.78937861785943,1.8528794411567464,17.0
18,0.3956410975015185,18.088697488524293,0.5731049282946376,18.0
19,0.32960771876433964,27.73774338798112,0.531567119319511,19.0
20,0.12447592184174266,81.05328762691582,0.2422004980058715,20.0
21,0.4100832220272482,120.28871705359283,0.708886645807619,21.0
22,0.44319469951268675,116.0882366119091,0.6169885795687611,22.0
23,0.26832120287659844,76.35680484446341,0.5070389453586398,23.0
24,0.493932807030012,53.33377409272748,0.7190194709122898,24.0
25,0.10582087588098442,33.79705843047338,0.21722400022566427,25.0
26,0.7473114002743557,171.25136673101065,1.0847296950967227,26.0
27,0.986563818547559,44.665569312312016,1.3639438788736649,27.0
