,mae,mape,rmse,B
0,0.740949095584873,28.44835270518054,1.1913071489861247,B1
1,0.18378118141381677,48.424946373275,0.34695815958066833,B2
2,0.4526289227564922,49.99307570188233,0.6639547858628059,B3
3,0.48847017064388704,30.352324574820948,0.6995365062798514,B4
4,0.5264174165900645,79.19294851471783,0.8398126771342653,B5
5,0.17130660816039556,54.1214986511421,0.2783628462615659,B6
6,0.38827002126525834,42.173582675173336,0.6238539459930688,B7
7,0.3529516315131253,51.3009678836328,0.5897436907044519,B8
8,0.5375872580757268,45.8318200725279,0.8340774009666447,B9
9,0.3282745144475818,55.87292615584575,0.5552926010146522,B10
10,0.22718170771702872,61.9868290970455,0.3493623784794089,B11
11,0.23133820943166586,37.530775529323876,0.3456690527395833,B12
12,0.4950908167238615,38.69609436194856,0.784984471035958,B13
13,0.7117668940025702,29.72791849058978,1.029959878321361,B14
14,0.8953783105546467,129.64201100451294,1.4724779766351652,B15
15,0.2884640168563914,66.20258355325261,0.42514789683421,B16
16,0.43358421197206504,196.3143934660628,0.5777494473589466,B17
17,1.081869578795419,66.21702296658515,1.832392717194859,B18
18,0.3877523050304351,17.581680775315377,0.5615940111292517,B19
19,0.3343197249872094,28.852194527511273,0.531636088033444,B20
20,0.10515898055028394,59.898889524653654,0.24177104826698684,B21
21,0.41102159487121703,119.07033046673372,0.7180514504209361,B22
22,0.42634995640405743,120.90061603006279,0.5883229844007845,B23
23,0.2564913914309752,70.22056087260236,0.4894703082175508,B24
24,0.468656666473357,50.965034197445114,0.6786044071221947,B25
25,0.10481178334604842,33.887151359877386,0.21305939652522085,B26
26,0.7166953653762643,179.97535632088375,1.0269389796261679,B27
27,0.8371524787947805,44.60826897262409,1.1456482969948696,B28
