timestamp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2016-11-01 23:00:00,1522.8700218474867,3286.288074747324,3172.985099401474,2962.520232708454,2937.2350923740864,3072.9626801192762,3278.681769872904,3429.5264531636244,3473.6428581631185,3405.4642211759087,3253.527791492939,1390.1376615548131,2938.358404713869,2521.8002829408647,2134.0275841152666,1809.308681846857,1560.202469329834,1298.7172350955009,1312.8119749093055,1370.5523517119884,1513.0482500606774,1899.5832099866864,2502.1561951267718,3069.6643107223513
2016-11-02 00:00:00,1692.0998286741974,3260.2720194554327,3260.0447990572447,3244.236245988607,3275.1719630515577,3381.293413213491,3533.564006547928,3613.89335637331,3451.450092206001,3116.1081601119045,2782.650660661459,1752.0389369946715,2487.859269976616,2334.3222290575504,2018.8448021698,1716.797597476244,1565.5715376728772,1735.6783880245684,1742.4473789286612,1868.6698067831992,2282.9502821695805,2756.1564901125425,3066.4029496777057,3211.164112942219
2016-11-02 01:00:00,1520.3175340211392,3490.5981259119512,3582.7663387835023,3608.718445819616,3636.695399541855,3715.8788510477534,3828.0786509513855,3760.135397969484,3446.121705838442,2984.852052106857,2618.884347900152,1631.2487093782424,2344.916958378553,2096.186271789074,1807.1643743765355,1622.3230295330286,1595.8649149155615,1712.490750479698,1939.539576857686,2339.3572698092457,2793.7708541607863,3072.366736799479,3174.907900998592,3327.289791510105
2016-11-02 02:00:00,1588.107991489768,3864.551470603943,4016.416876904964,4050.44034230113,4008.7368274462224,3992.2153193557256,4004.971227601767,3809.455558267832,3353.492793405056,2724.9432104074954,2246.393649483919,1796.470049048662,1968.4337118399146,1803.2776810264584,1675.9139808964728,1586.240702421069,1572.9824602168799,2061.779388978481,2503.8174891757967,3004.736966331005,3372.825847787857,3484.397322063446,3482.3194119310383,3645.9469433712957
2016-11-02 03:00:00,1611.2776690989733,4125.3313691830635,4315.077817364931,4362.781855573654,4242.850031245946,4076.549190593958,3937.5398327863213,3646.445467646122,3124.241017645597,2442.4179115414613,1957.997900737524,2057.7457507002355,1743.3755810582638,1657.2219057327509,1581.5772418534757,1471.13928442657,1429.4374022930858,2516.945657906532,3020.06930898428,3467.2134733152393,3748.151494836807,3792.295383980274,3752.3976590204243,3904.8682607293126
2016-11-02 04:00:00,1793.1689584493633,4112.839689687489,4254.25404615283,4272.699988561869,4081.805737218857,3769.981524517536,3460.923958269357,3090.799617437124,2581.8414363503452,2020.7041997516155,1715.0693618488312,2438.869735766649,1646.4395495080948,1604.1025387406348,1488.645187475681,1331.4911243617535,1283.3701979494094,2953.0994300913812,3311.2091182041167,3550.9538503158087,3715.078273309469,3756.9758098936077,3771.3551874756813,3942.316087192297
2016-11-02 05:00:00,2092.015212790966,3971.66779235363,3980.3799938726415,3885.4353382194045,3621.3385660672193,3239.8493956422803,2861.4936897504326,2470.3349988114833,2047.4699462974072,1697.9467401540278,1602.190349832773,2678.6710688877106,1610.570564662218,1511.0035385972262,1369.3346136498449,1325.0587461912633,1466.7339299041034,3017.507024829388,3190.456851360798,3322.040320011377,3475.6380437433722,3576.640368000269,3681.785994991064,3883.2776968574517
2016-11-02 06:00:00,2883.221946462393,4238.2158236038695,3958.632688744068,3670.642671271561,3398.362427221537,3074.986982564926,2688.027651128769,2168.39024738729,1795.1280880981687,1639.9029492866996,1676.9083082437514,3172.2778589046,1642.5471416330338,1420.626557188034,1363.3515059912206,1623.9237768292426,2098.94121707201,3271.600384936333,3428.8496901333333,3628.209057819843,3809.962246149777,3951.7932186985017,4136.502449166775,4328.253607137202
2016-11-02 07:00:00,3710.699586570263,4143.3446404147135,3727.3819177210326,3380.2740508043767,3071.33540109992,2690.956481243372,2273.024696512223,1865.475931557417,1672.9201140451432,1631.0595858132838,1657.3804157710074,3717.08706490159,1574.4993944799899,1432.344054608345,1590.165084424019,2043.8865309518576,2537.086093033552,3614.4729724788667,3698.2506299519537,3885.439420022965,4076.880905163288,4228.6752880823615,4389.361471877098,4439.279208216667
2016-11-02 08:00:00,3720.823820000887,3498.336953341961,3116.600153501033,2801.291985400915,2455.3950535404683,2033.7301873332267,1679.5114104342458,1519.623355295658,1514.8443796873094,1510.7097848010062,1505.9840086990594,3637.483731869459,1513.7984855550528,1645.3486194765567,2015.4699669861795,2475.93278421402,2802.3943444824213,3519.968335249424,3569.6474221408366,3711.4144464337824,3911.6247341024873,4037.1657728827004,4061.768163541555,3903.320440819263
2016-11-02 09:00:00,3551.615918853283,2935.3024944484227,2621.659974321127,2299.347975552082,1917.6587967526914,1568.0855204856396,1409.3969713532924,1445.2690855818987,1494.362977902889,1442.9242254966498,1468.4623015916347,3467.7637004351614,1717.6414423322674,2183.4914238989354,2669.7656620001794,2977.324117860794,3095.4928751707075,3455.4616887450206,3602.526077698469,3776.325735731125,3946.442246351242,3925.8539013135432,3712.077331331968,3351.3122939431673
2016-11-02 10:00:00,3594.0865406572816,2657.690326467753,2349.760154362917,1979.5390747863053,1610.3974961912631,1420.589276715517,1448.7876002508401,1520.1882769083975,1525.1721590554714,1477.9220174026486,1663.88340914309,3543.3127140510082,2147.072484053373,2716.0195714640618,3097.853518229723,3209.607585184574,3210.267204639912,3623.4676348042494,3871.9819858050346,4080.9507354331013,4123.4621752727035,3856.011521195173,3438.3447815752033,3013.210790522099
