Date,"Forecasted consumption kW"
2019-07-04 22:15:00,7.23943593399922
2019-07-04 22:30:00,6.376790529214484
2019-07-04 22:45:00,6.514707800343194
2019-07-04 23:00:00,6.115352740480875
2019-07-04 23:15:00,6.017492794860073
2019-07-04 23:30:00,6.355304044182791
2019-07-04 23:45:00,5.835847452076286
2019-07-05 00:00:00,6.003362688451301
2019-07-05 00:15:00,5.963872348662601
2019-07-05 00:30:00,5.764518544460987
2019-07-05 00:45:00,5.520121897651446
2019-07-05 01:00:00,5.641610262166382
2019-07-05 01:15:00,5.95095241659184
2019-07-05 01:30:00,5.514791293501754
2019-07-05 01:45:00,5.955277359986433
2019-07-05 02:00:00,5.743519044152595
2019-07-05 02:15:00,5.7729263842718135
2019-07-05 02:30:00,5.728497828538776
2019-07-05 02:45:00,5.704063952486315
2019-07-05 03:00:00,5.799192181085848
2019-07-05 03:15:00,5.738254106195661
2019-07-05 03:30:00,6.046368912466332
2019-07-05 03:45:00,6.044807712177291
2019-07-05 04:00:00,5.95445671087516
2019-07-05 04:15:00,5.952346073022698
2019-07-05 04:30:00,6.024061946112015
2019-07-05 04:45:00,6.304107763460476
2019-07-05 05:00:00,6.066237217830563
2019-07-05 05:15:00,6.306918531107214
2019-07-05 05:30:00,6.45621674847666
2019-07-05 05:45:00,6.8768717556958
2019-07-05 06:00:00,6.376115958965263
2019-07-05 06:15:00,6.752767550215237
2019-07-05 06:30:00,7.354663827119894
2019-07-05 06:45:00,7.522252279747731
2019-07-05 07:00:00,7.590674143206117
2019-07-05 07:15:00,7.6244152692336815
2019-07-05 07:30:00,7.489550289650115
2019-07-05 07:45:00,8.103544069524565
2019-07-05 08:00:00,8.490630323965144
2019-07-05 08:15:00,8.80599094618979
2019-07-05 08:30:00,9.164967913830424
2019-07-05 08:45:00,9.898491453000187
2019-07-05 09:00:00,9.126002239947463
2019-07-05 09:15:00,9.378398621992776
2019-07-05 09:30:00,10.73616048213567
2019-07-05 09:45:00,10.50935870902103
2019-07-05 10:00:00,11.381267166276446
2019-07-05 10:15:00,12.217421308390897
2019-07-05 10:30:00,12.552753300100985
2019-07-05 10:45:00,12.398975430165885
2019-07-05 11:00:00,13.418545036402737
2019-07-05 11:15:00,12.830232178853922
2019-07-05 11:30:00,12.978802924944661
2019-07-05 11:45:00,13.698375480987817
2019-07-05 12:00:00,12.961685096454522
2019-07-05 12:15:00,13.897529607284136
2019-07-05 12:30:00,13.471141086805005
2019-07-05 12:45:00,13.228649211470023
2019-07-05 13:00:00,14.506384451134819
2019-07-05 13:15:00,13.875508410326
2019-07-05 13:30:00,13.587191536932634
2019-07-05 13:45:00,14.063127692245693
2019-07-05 14:00:00,13.352547318182157
2019-07-05 14:15:00,13.038678232377178
2019-07-05 14:30:00,13.328159043535914
2019-07-05 14:45:00,14.050629118856364
2019-07-05 15:00:00,12.84510944937637
2019-07-05 15:15:00,13.01028915423337
2019-07-05 15:30:00,12.65741867221774
2019-07-05 15:45:00,12.760649499048634
2019-07-05 16:00:00,12.176838870283632
2019-07-05 16:15:00,12.327171451644531
2019-07-05 16:30:00,11.18816692192324
2019-07-05 16:45:00,12.935350077784065
2019-07-05 17:00:00,12.285153467329035
2019-07-05 17:15:00,11.786302487381164
2019-07-05 17:30:00,11.506313937524446
2019-07-05 17:45:00,10.684982035603841
2019-07-05 18:00:00,11.13026997530672
2019-07-05 18:15:00,10.818513792536109
2019-07-05 18:30:00,11.221979036120006
2019-07-05 18:45:00,11.076304450055245
2019-07-05 19:00:00,10.16314535984694
2019-07-05 19:15:00,10.311305204892534
2019-07-05 19:30:00,10.11978117979841
2019-07-05 19:45:00,9.071892132970856
2019-07-05 20:00:00,9.840553933659455
2019-07-05 20:15:00,9.812939453447587
2019-07-05 20:30:00,9.453427882089617
2019-07-05 20:45:00,9.460896121123618
2019-07-05 21:00:00,9.59655055906037
2019-07-05 21:15:00,9.37812982005607
2019-07-05 21:30:00,8.54536225356678
2019-07-05 21:45:00,8.43318399942161
2019-07-05 22:00:00,8.160369913131477
2019-07-05 22:15:00,8.379602831766894
2019-07-05 22:30:00,7.805702451195042
2019-07-05 22:45:00,7.91342201481714
2019-07-05 23:00:00,7.18722920849116
2019-07-05 23:15:00,7.334991851275938
2019-07-05 23:30:00,7.8294514879855654
2019-07-05 23:45:00,7.149991309337349
2019-07-06 00:00:00,6.058759302935805
2019-07-06 00:15:00,6.012546312398889
2019-07-06 00:30:00,5.8194608871763105
2019-07-06 00:45:00,5.57819958913121
2019-07-06 01:00:00,5.696087243895741
2019-07-06 01:15:00,5.990129565700709
2019-07-06 01:30:00,5.577430494149741
2019-07-06 01:45:00,6.031225956735998
2019-07-06 02:00:00,5.796135070473813
2019-07-06 02:15:00,5.823968473854048
2019-07-06 02:30:00,5.754837445265912
2019-07-06 02:45:00,5.718651261494829
2019-07-06 03:00:00,5.7908170912098935
2019-07-06 03:15:00,5.745454545611067
2019-07-06 03:30:00,6.054612602156644
2019-07-06 03:45:00,6.034593538040783
2019-07-06 04:00:00,5.969319001069011
2019-07-06 04:15:00,5.9432221114945065
2019-07-06 04:30:00,5.995820103629076
2019-07-06 04:45:00,6.2778730035133
2019-07-06 05:00:00,6.047559867287606
2019-07-06 05:15:00,6.275480582832865
2019-07-06 05:30:00,6.415837805762675
2019-07-06 05:45:00,6.812409020552862
2019-07-06 06:00:00,6.2999920507042795
2019-07-06 06:15:00,6.666524874973448
2019-07-06 06:30:00,7.225458802536627
2019-07-06 06:45:00,7.392055200431338
2019-07-06 07:00:00,7.428185089299071
2019-07-06 07:15:00,7.5011049479391705
2019-07-06 07:30:00,7.352246785208431
2019-07-06 07:45:00,7.877622055330972
2019-07-06 08:00:00,8.322764086580753
2019-07-06 08:15:00,8.57122419812481
2019-07-06 08:30:00,8.984442944296251
2019-07-06 08:45:00,9.699504500720034
2019-07-06 09:00:00,8.89186503575347
2019-07-06 09:15:00,9.137957680826707
2019-07-06 09:30:00,10.495641181044954
2019-07-06 09:45:00,10.313346327361158
2019-07-06 10:00:00,11.1679227401253
2019-07-06 10:15:00,11.974642533994786
2019-07-06 10:30:00,12.124477607042142
2019-07-06 10:45:00,12.107395360333154
2019-07-06 11:00:00,13.054062512770818
2019-07-06 11:15:00,12.591428947782127
2019-07-06 11:30:00,12.773192797618062
2019-07-06 11:45:00,13.327248526600012
2019-07-06 12:00:00,12.695859217501365
2019-07-06 12:15:00,13.713253833212084
2019-07-06 12:30:00,13.26416855271426
2019-07-06 12:45:00,13.129041820415846
2019-07-06 13:00:00,14.307353195743547
2019-07-06 13:15:00,13.800823175913944
2019-07-06 13:30:00,13.598977683559676
2019-07-06 13:45:00,13.932593684969143
2019-07-06 14:00:00,13.398796262907707
2019-07-06 14:15:00,13.026633319063524
2019-07-06 14:30:00,13.408811005949914
2019-07-06 14:45:00,14.096945993890493
2019-07-06 15:00:00,12.759551130836908
2019-07-06 15:15:00,13.053233066708046
2019-07-06 15:30:00,12.586686672325767
2019-07-06 15:45:00,12.743803957987714
2019-07-06 16:00:00,12.252236343311528
2019-07-06 16:15:00,12.451336901235761
2019-07-06 16:30:00,11.345806364129523
2019-07-06 16:45:00,12.930007155486646
2019-07-06 17:00:00,12.437099522260278
2019-07-06 17:15:00,11.980005172100961
2019-07-06 17:30:00,11.668862773727959
2019-07-06 17:45:00,10.805899879653722
2019-07-06 18:00:00,11.23966237609156
2019-07-06 18:15:00,11.023717534692711
2019-07-06 18:30:00,11.430661118800622
2019-07-06 18:45:00,11.191850652949293
2019-07-06 19:00:00,10.357000211244948
2019-07-06 19:15:00,10.41883286543555
2019-07-06 19:30:00,10.287542714401429
2019-07-06 19:45:00,9.247785386347061
2019-07-06 20:00:00,9.919257446311036
2019-07-06 20:15:00,9.919264317703973
2019-07-06 20:30:00,9.522522408079574
2019-07-06 20:45:00,9.573567839571949
2019-07-06 21:00:00,9.724715843717572
2019-07-06 21:15:00,9.49800998205901
2019-07-06 21:30:00,8.604490629537905
2019-07-06 21:45:00,8.545978657519154
2019-07-06 22:00:00,8.276012310563269
2019-07-06 22:15:00,8.430652542634387
2019-07-06 22:30:00,7.913215666734087
2019-07-06 22:45:00,8.074782826331207
2019-07-06 23:00:00,7.252321540849945
2019-07-06 23:15:00,7.438902269752412
2019-07-06 23:30:00,7.943654983071008
2019-07-06 23:45:00,7.266152997369703
2019-07-07 00:00:00,6.795058179841111
2019-07-07 00:15:00,6.393536438300969
2019-07-07 00:30:00,6.443748378102358
2019-07-07 00:45:00,5.9393995324639866
2019-07-07 01:00:00,6.035418774275199
2019-07-07 01:15:00,6.5508777643663425
2019-07-07 01:30:00,5.926610493621427
2019-07-07 01:45:00,5.984950162240328
2019-07-07 02:00:00,5.91297720233631
2019-07-07 02:15:00,6.220345018761616
2019-07-07 02:30:00,6.185075313159664
2019-07-07 02:45:00,5.667231078539536
2019-07-07 03:00:00,5.7091461901145655
2019-07-07 03:15:00,5.784819755688419
2019-07-07 03:30:00,6.095354772332289
2019-07-07 03:45:00,6.203070171011438
2019-07-07 04:00:00,6.149934303786324
2019-07-07 04:15:00,6.301298222682748
2019-07-07 04:30:00,6.062940800361464
2019-07-07 04:45:00,6.449233551105003
2019-07-07 05:00:00,6.160584526958656
2019-07-07 05:15:00,6.237461003883208
2019-07-07 05:30:00,6.453183618925524
2019-07-07 05:45:00,6.703375255524357
2019-07-07 06:00:00,6.779897989091894
2019-07-07 06:15:00,7.353822241226972
2019-07-07 06:30:00,7.223361156167008
2019-07-07 06:45:00,7.849643262937582
2019-07-07 07:00:00,7.918035676350847
2019-07-07 07:15:00,8.473612358141153
2019-07-07 07:30:00,8.220653427182752
2019-07-07 07:45:00,9.17960718997462
2019-07-07 08:00:00,9.767024839214114
2019-07-07 08:15:00,10.631667492322459
2019-07-07 08:30:00,11.380151451225279
2019-07-07 08:45:00,11.624815175127223
2019-07-07 09:00:00,12.185771000046842
2019-07-07 09:15:00,12.604143617640702
