,mae,mape,rmse,B
0,,,,
1,12.060471928745068,28.773108633792372,17.95379103916072,GEP1
2,12.667247575702007,32.23637386592129,19.19392757809809,GEP1
3,12.393127688784622,29.828497125567004,19.613959274876386,GEP1
4,12.430995352113678,29.799309929738953,19.756531186241716,GEP1
5,12.384457274222648,30.124510716855834,19.762214633131396,GEP1
6,12.218587132010242,29.342554253748602,19.62601805313291,GEP1
7,12.157246964765921,28.648226753773052,19.463518208836614,GEP1
8,12.228931928811095,29.009708776349676,19.476282365791853,GEP1
9,12.156837984225117,29.082133389666776,19.42327051335672,GEP1
10,12.123066364362993,28.431141500101965,19.406075771347464,GEP1
11,4.539574443279645,25.174956702694846,6.632792626790891,GEP2
12,4.558439792810544,24.712089295297485,6.622925985972513,GEP2
13,4.507919926588871,24.445026595854465,6.632949517373648,GEP2
14,4.756214340497214,26.430074518746444,6.835230005629747,GEP2
15,4.6683273060438255,25.575307262814988,6.736329930283096,GEP2
16,4.5899444002717145,25.869836108592402,6.59203779367309,GEP2
17,4.594879701830159,25.26801973442585,6.686718095349355,GEP2
18,4.770469233707236,26.876968430985286,6.763634088170514,GEP2
19,4.658955516298388,26.06249164114205,6.719174943548503,GEP2
20,4.689119149892298,26.166301754711814,6.7423203674881815,GEP2
21,6.080313397402139,21.987720414693904,9.174838130194424,GEP4
22,6.2490151250462755,22.358689760165756,9.521005679250878,GEP4
23,6.284269719040128,22.589750947210938,9.647875085906419,GEP4
24,6.385264439540265,23.075110310460616,9.863543806644854,GEP4
25,6.655062267924528,23.967976186881465,10.242528255322695,GEP4
26,6.447709201800992,23.238214027153738,9.989953244928415,GEP4
27,6.301532781742108,23.158326801036,9.86831531424738,GEP4
28,6.54861720575589,23.59249228431048,10.088478266952311,GEP4
29,6.589185288982048,23.7910992941163,10.126788167623115,GEP4
30,6.606115503673711,23.965477457645864,10.165777260134767,GEP4
