timestamp,h_1_actuals,h_2_actuals,h_3_actuals,h_4_actuals,h_5_actuals,h_6_actuals,h_7_actuals,h_8_actuals,h_9_actuals,h_10_actuals,h_11_actuals,h_12_actuals,h_13_actuals,h_14_actuals,h_15_actuals,h_16_actuals,h_17_actuals,h_18_actuals,h_19_actuals,h_20_actuals,h_21_actuals,h_22_actuals,h_23_actuals,h_24_actuals,h_1_preds,h_2_preds,h_3_preds,h_4_preds,h_5_preds,h_6_preds,h_7_preds,h_8_preds,h_9_preds,h_10_preds,h_11_preds,h_12_preds,h_13_preds,h_14_preds,h_15_preds,h_16_preds,h_17_preds,h_18_preds,h_19_preds,h_20_preds,h_21_preds,h_22_preds,h_23_preds,h_24_preds
2017-08-23,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.1304882828146219,0.175195548646152,0.14035087421536446,0.13190509093925357,0.061841120459139344,0.16220599450170994,0.342538483813405,0.41264323046430945,0.30217395577579736,0.27520462665706874,0.43876238398253914,0.39826985707506535,0.48646939493715763,0.2950413516908884,0.12682555949315427,0.14516684744507075,0.3099183032289147,0.4377535139769316,0.4592862555384636,0.48495009195059535,0.42500770960003137,0.4018743647262454,0.34129332371056076,0.2887623758241534
2017-08-24,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.18687845303867404,0.18687845303867404,0.18687845303867404,0.18687845303867404,0.18687845303867404,0.18687845303867404,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.07757222944870591,0.13081393774598837,0.16297484457492828,0.10923482526093721,0.005670836325734853,0.06144341418519616,0.29117517594248055,0.3653399741649628,0.29516947656869885,0.24485243786126373,0.2788300264254212,0.3748828834109008,0.47316744189709425,0.35824643254280086,0.06938660217449069,0.09759360652416944,0.3091418422758579,0.4221270167827606,0.4671827701851725,0.5784004060551524,0.45136222075670956,0.4891048762947321,0.4362107231095433,0.29767244797199965
2017-08-25,0.19622237569060774,0.19622237569060774,0.18687845303867404,0.18687845303867404,0.18687845303867404,0.18687845303867404,0.18687845303867404,0.17753453038674033,0.16819060773480662,0.16819060773480662,0.16819060773480662,0.16819060773480662,0.17753453038674033,0.17753453038674033,0.18687845303867404,0.18687845303867404,0.18687845303867404,0.18687845303867404,0.18687845303867404,0.18687845303867404,0.22425414364640883,0.20556629834254145,0.19622237569060774,0.19622237569060774,0.19965739527717233,0.1470084031485021,0.10070186968892812,0.06665195256471633,-0.0724851375259459,0.0522495973482728,0.2612113688327372,0.3981824831664562,0.32329354248940945,0.23622981503605842,0.34839553467929363,0.3447178668156266,0.4346294746175408,0.2819795445911586,0.1181048016808927,0.1723487267643213,0.3807673284038901,0.47345166541635986,0.4939655067399144,0.37925057077780366,0.3284829276613891,0.40072552509605885,0.3578417958319187,0.23291898149996995
2017-08-26,0.19622237569060774,0.18687845303867404,0.18687845303867404,0.18687845303867404,0.18687845303867404,0.17753453038674033,0.16819060773480662,0.16819060773480662,0.16819060773480662,0.16819060773480662,0.16819060773480662,0.16819060773480662,0.17753453038674033,0.18687845303867404,0.18687845303867404,0.19622237569060774,0.22425414364640883,0.21491022099447515,0.22425414364640883,0.21491022099447515,0.8222651933701658,0.8316091160220994,0.5512914364640884,0.2522859116022099,0.02581509634852409,0.0910061884112656,0.18274022391065955,0.08376191608607769,-0.027484121974557636,0.028096092157065867,0.10560463719069957,0.33021667096763846,0.47767666138708587,0.41722293879836797,0.5085107549652457,0.5594805148243904,0.5808619964495301,0.4908996830508113,0.3422754548303783,0.3263557371497154,0.3914387900009751,0.47956829264760015,0.5547576866671443,0.40489527918398377,0.3966194554232061,0.42118472937494517,0.3568400326743722,0.23963895997032522
2017-08-27,0.24294198895027627,0.24294198895027627,0.23359806629834254,0.23359806629834254,0.23359806629834254,0.22425414364640883,0.2522859116022099,0.2990055248618785,0.20556629834254145,0.21491022099447515,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.27097375690607733,0.38310082872928175,0.2522859116022099,0.24294198895027627,0.22425414364640883,0.3737569060773481,0.4671961325966851,0.27097375690607733,0.23359806629834254,0.23359806629834254,0.12722717201337216,0.1361926876567304,0.15062626764178275,0.10729168195277453,0.061599638834595676,0.031001280918717383,0.2051183401700109,0.3559811877273023,0.4029456338658929,0.3473273149318993,0.5311340700834989,0.4731811011582613,0.5714430034160614,0.29774636423215267,0.08861788423731923,0.18647210039198397,0.3159003035724163,0.4389515975117683,0.5152309602499008,0.4259552389383316,0.4116176518052816,0.3759813702665269,0.3888180011697113,0.263410736694932
2017-08-28,0.22425414364640883,0.22425414364640883,0.22425414364640883,0.22425414364640883,0.21491022099447515,0.32703729281767957,0.5045718232044198,0.23359806629834254,0.21491022099447515,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.2522859116022099,0.280317679558011,0.21491022099447515,0.24294198895027627,1.0091436464088397,0.6540745856353591,0.5045718232044198,2.1397582872928176,1.158646408839779,0.24294198895027627,0.1701839606836438,0.14485810277983546,0.015960997883230448,0.050464089978486296,0.05344185931608081,0.1345740904100239,0.29102651176974176,0.4006923598051071,0.25712450277060267,0.13987516902387143,0.2214372636191547,0.2509897051937878,0.41382392490282655,0.2958910232596099,0.1665745387226343,0.24953932855278252,0.38555726839229465,0.46455343801528215,0.5232366985827684,0.6106848006695509,0.5755056507512927,0.4926938849687576,0.34194448236376046,0.14720225377008317
2017-08-29,0.22425414364640883,0.21491022099447515,0.21491022099447515,0.21491022099447515,0.21491022099447515,0.23359806629834254,0.2990055248618785,0.22425414364640883,0.21491022099447515,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.22425414364640883,0.9437361878453039,0.22425414364640883,0.2522859116022099,0.23359806629834254,0.35506906077348066,0.3737569060773481,0.35506906077348066,0.6166988950276243,0.27164427218958737,0.2189763032644987,0.17756200304254888,0.15306689031422138,0.16026889957487583,0.21209657192230225,0.4601032910495996,0.46913886711001396,0.3985707640461624,0.3811384217999875,0.3448324332386255,0.42920589108020063,0.38859297618269917,0.30902984641492365,0.1492750340513885,0.21262797262519598,0.35127395935356615,0.5071004740521311,0.6400544803217053,0.8339251623675227,0.7942344240099192,0.7886548930406571,0.6058406520634889,0.46298852015286684
2017-08-30,0.719482044198895,0.21491022099447515,0.21491022099447515,0.21491022099447515,0.20556629834254145,0.20556629834254145,0.3644129834254144,0.22425414364640883,0.21491022099447515,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.2990055248618785,0.21491022099447515,0.23359806629834254,0.26162983425414366,0.21491022099447515,0.21491022099447515,0.20556629834254145,0.20556629834254145,0.2990055248618785,0.3454940001480281,0.29459351945668455,0.2222248888760805,0.21000010214745998,0.13375138454139232,0.24479540666565297,0.43165800567716356,0.47823941286653276,0.3642337756231427,0.33191591329872605,0.4931529067084193,0.4471070332825184,0.5475860201194882,0.363346982114017,0.21130875765345988,0.22168061016127466,0.39354531520977615,0.5216985952109098,0.5338322529941797,0.5631325778737664,0.49443289540708063,0.47648397099226714,0.42461940351873634,0.40103505101054904
2017-08-31,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.19622237569060774,0.19622237569060774,0.20556629834254145,0.2990055248618785,0.21491022099447515,0.20556629834254145,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.22425414364640883,0.280317679558011,1.121270718232044,0.7942334254143646,0.7662016574585635,0.48588397790055254,0.23359806629834254,0.23359806629834254,0.1450695945136249,0.17857614018023013,0.1905050602555275,0.11598446600139141,0.00804812740534544,0.07555892491713166,0.31244516573846337,0.3831014239601791,0.3134163845703006,0.2620410303398967,0.28369471432641147,0.3762577560916543,0.4793209642544389,0.3661256588995456,0.08559308873489499,0.11538335770368575,0.32852481270208955,0.4362833036854863,0.48291072897613047,0.5959714074432849,0.468977526538074,0.5145784911140799,0.4675364492833614,0.33462271515280007
2017-09-01,0.24294198895027627,0.280317679558011,0.20556629834254145,0.18687845303867404,0.18687845303867404,0.18687845303867404,0.17753453038674033,0.22425414364640883,0.18687845303867404,0.35506906077348066,0.30834944751381216,0.19622237569060774,0.18687845303867404,0.21491022099447515,0.18687845303867404,0.18687845303867404,0.30834944751381216,0.19622237569060774,0.38310082872928175,0.7568577348066299,0.691450276243094,0.5512914364640884,0.33638121546961325,0.6447306629834253,0.19789776993915437,0.16121625250205396,0.12459617653861642,0.11200982261449098,-0.0011271914653480052,0.13798222728073598,0.3903762910142541,0.5051010807976126,0.4007489373721182,0.3046233738027513,0.4183115970343351,0.42775241464376446,0.5078582354262471,0.3343005884438753,0.1919466919451952,0.2618018420599401,0.4542548591271043,0.551230623498559,0.598940608240664,0.5277650712803006,0.4549186185747385,0.48447988070547576,0.39036489989608525,0.2727832579985261
2017-09-02,0.23359806629834254,0.20556629834254145,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.18687845303867404,0.18687845303867404,0.21491022099447515,0.20556629834254145,0.28966160220994475,0.22425414364640883,0.18687845303867404,0.18687845303867404,0.18687845303867404,0.18687845303867404,0.18687845303867404,1.4483080110497237,0.23359806629834254,0.6821063535911602,0.5045718232044198,0.2522859116022099,0.22425414364640883,0.21491022099447515,0.21491022099447515,0.28447228414937853,0.25993972185999153,0.2899827123619616,0.1774317612312734,0.06384184939786791,0.12332236222922802,0.21856135910376906,0.4226530747488141,0.5935076497122646,0.5390819455683231,0.6402376454696059,0.6930777664482594,0.7223307123407722,0.6269712770730257,0.4753968248516321,0.47646224722266195,0.5427441900596023,0.6376906720921397,0.714742060303688,0.6373266099393368,0.6416979263350368,0.6905583132058382,0.6021791636198759,0.4639462813362479
2017-09-03,0.3924447513812155,0.28966160220994475,0.21491022099447515,0.20556629834254145,0.20556629834254145,0.19622237569060774,0.19622237569060774,0.19622237569060774,0.23359806629834254,0.40178867403314916,0.32703729281767957,0.24294198895027627,0.23359806629834254,0.22425414364640883,0.626042817679558,1.3548687845303868,1.43896408839779,0.38310082872928175,0.38310082872928175,0.38310082872928175,0.5232596685082873,0.27097375690607733,0.26162983425414366,0.26162983425414366,0.05726551998406648,0.06950734298676252,0.08568477211520076,0.12093017701059579,0.12996638311073183,0.12222589150071143,0.0656810361519456,0.24824993966147302,0.30142143633216617,0.309771932400763,0.5788128048554062,0.4450410574302077,0.5376129449531436,0.27401344835758207,0.20496714323759077,0.3023370100557804,0.44908908784389495,0.6178421527147293,0.6634020891040563,0.45639850627630946,0.4499875748902559,0.327297419719398,0.412344717644155,0.26610579460859296
2017-09-04,0.2522859116022099,0.5512914364640884,0.280317679558011,0.24294198895027627,0.22425414364640883,0.22425414364640883,0.22425414364640883,0.42047651933701663,1.037175414364641,0.8409530386740333,0.23359806629834254,0.22425414364640883,0.22425414364640883,0.22425414364640883,0.22425414364640883,0.22425414364640883,0.27097375690607733,0.5793232044198895,0.626042817679558,0.8596408839779006,0.784889502762431,0.8129212707182321,0.439164364640884,0.5512914364640884,0.261812829952687,0.25276563595980406,0.17687336962670086,0.07772663958370685,0.06385107317939401,-0.008190062753856182,0.07159408494830131,0.43799015689641235,0.46707208480685947,0.33772503074258564,0.38422954788431524,0.5475895987451076,0.6517369792610407,0.5779174932092428,0.43105215948075054,0.7031515471637249,0.813305474370718,0.8639270994812249,0.8309477962553501,0.7685861621797084,0.7622546157985925,0.8011154154315591,0.6658630746603011,0.36888714820146556
2017-09-05,0.280317679558011,0.26162983425414366,0.2522859116022099,0.2522859116022099,0.24294198895027627,0.24294198895027627,0.24294198895027627,0.24294198895027627,0.24294198895027627,0.4671961325966851,0.560635359116022,0.2990055248618785,0.2522859116022099,0.24294198895027627,0.24294198895027627,0.280317679558011,0.38310082872928175,0.44850828729281766,0.33638121546961325,0.2990055248618785,0.2990055248618785,0.32703729281767957,0.5326035911602209,0.3924447513812155,0.41118859475478525,0.32086040468886495,0.2245484249666333,0.1532912096567452,0.14118126656860114,0.22140377070754766,0.4582325771078467,0.47524541370570655,0.4475033534690738,0.4294726750999689,0.38613042812794446,0.43274333730340003,0.3941578650288284,0.3045243567600846,0.17723559206351638,0.2575275013782084,0.4333510988205671,0.597170599848032,0.7219742106646299,0.8460379028320312,0.7768106503039598,0.7492329044267535,0.6043674679845571,0.549427701830864
2017-09-06,0.3176933701657459,0.2990055248618785,0.28966160220994475,0.28966160220994475,0.280317679558011,0.28966160220994475,0.40178867403314916,0.38310082872928175,0.280317679558011,0.4578522099447514,0.4298204419889503,0.30834944751381216,0.2990055248618785,1.6538743093922652,0.5699792817679559,0.560635359116022,0.2990055248618785,0.691450276243094,0.626042817679558,0.8222651933701658,0.5886671270718232,0.3924447513812155,0.3924447513812155,0.24294198895027627,0.2859483412094414,0.2895911300741136,0.22293365836143492,0.19399283414706586,0.11486753158271312,0.22044923532754182,0.423932559415698,0.4928641469031572,0.3864919701218605,0.36252878732979293,0.5052523407340049,0.46100893534719944,0.5522672152519226,0.35998125951737164,0.20288425711914895,0.2319995267316699,0.40679578140378,0.5383438414335251,0.55215874761343,0.5857495421916246,0.5157375625893473,0.503835204988718,0.4516007789969444,0.40725709648802877
2017-09-07,0.26162983425414366,0.27097375690607733,0.24294198895027627,0.23359806629834254,0.23359806629834254,0.23359806629834254,0.23359806629834254,0.32703729281767957,0.44850828729281766,0.32703729281767957,0.27097375690607733,0.28966160220994475,0.626042817679558,0.5699792817679559,0.5045718232044198,0.4111325966850829,0.6634185082872928,1.569779005524862,0.598011049723757,0.26162983425414366,0.40178867403314916,0.4952279005524862,0.5326035911602209,0.8689848066298342,0.16186310168355703,0.2139143877290189,0.25036079954355955,0.2257050770893693,0.13806115865707397,0.22018736561760305,0.4782709652557969,0.5428267000615596,0.48835951410233974,0.44231454793363806,0.44034020505845545,0.5371372901648283,0.6292304987087846,0.48010453205555675,0.2669646899588406,0.3419012868404388,0.5831728813424706,0.727516191266477,0.828225218206644,0.9747416107356548,0.8208998219668865,0.7569172216951847,0.5921920259669423,0.3981032241694629
2017-09-08,0.4111325966850829,0.2522859116022099,0.24294198895027627,0.23359806629834254,0.23359806629834254,0.23359806629834254,0.345725138121547,0.40178867403314916,1.1773342541436465,0.7288259668508288,1.3361809392265191,2.410732044198895,0.3644129834254144,0.3644129834254144,0.345725138121547,0.23359806629834254,0.22425414364640883,0.23359806629834254,0.3737569060773481,0.2522859116022099,0.2522859116022099,0.2522859116022099,0.27097375690607733,0.42047651933701663,0.5688640744239092,0.3983692017383873,0.2948370676115155,0.2457299067825079,0.10905440708622335,0.23826312962919471,0.4890332533791661,0.5951513981446623,0.5231321623921394,0.43884827099740503,0.5475856168940663,0.5327590685337782,0.6284712756425141,0.46669527065008876,0.3324943401664495,0.4073232002556324,0.6225608982145786,0.7130302675813436,0.7577968579530716,0.7081736189872027,0.6345168847963214,0.6975589617714285,0.6288393196463584,0.5301561980322003
2017-09-09,0.3737569060773481,0.3737569060773481,0.35506906077348066,0.35506906077348066,0.35506906077348066,0.345725138121547,0.345725138121547,0.35506906077348066,0.7755455801104972,0.5886671270718232,1.0745511049723757,0.7288259668508288,0.47654005524861875,1.252085635359116,0.48588397790055254,0.3737569060773481,0.3737569060773481,0.439164364640884,0.7475138121546961,0.9343922651933702,0.6447306629834253,0.6166988950276243,0.6166988950276243,0.6540745856353591,0.22801094686612486,0.26121003314852714,0.32356370352208613,0.19094203060492873,0.08196080893278121,0.1451178555563092,0.2520492303930223,0.4941000328212976,0.6715141781419516,0.6510661129653453,0.6927286236360669,0.742593646645546,0.7606010891497135,0.6684838886931538,0.5397855739295483,0.5435686348378658,0.6119455353543162,0.6895790298655629,0.7773135732114315,0.6685191205143928,0.6096074327453971,0.6165603999048471,0.5272411302477121,0.40551123121753335
2017-09-10,0.626042817679558,0.6166988950276243,0.6166988950276243,0.22425414364640883,0.21491022099447515,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.20556629834254145,0.28966160220994475,0.3737569060773481,0.2522859116022099,0.3176933701657459,0.280317679558011,0.21491022099447515,0.22425414364640883,0.28966160220994475,0.24294198895027627,0.626042817679558,0.906360497237569,0.9157044198895028,0.5139157458563537,0.23359806629834254,0.21491022099447515,0.42149564137682316,0.35015042211860414,0.3325219863094389,0.2979314194992185,0.2392479573190212,0.21389324359595774,0.37775273954495786,0.5432030605897307,0.6505674239248037,0.6477985253557562,0.7913465235382318,0.7618767935782671,0.8508056402206421,0.6028037597984075,0.4979701904207468,0.6701493608951569,0.8143270459771156,0.914060116186738,0.9585914245247841,0.8136033067479729,0.724444772824645,0.645687993094325,0.6321044375002384,0.4741583179682493
2017-09-11,0.2522859116022099,0.22425414364640883,0.21491022099447515,0.21491022099447515,0.20556629834254145,0.30834944751381216,0.8409530386740333,0.9437361878453039,0.44850828729281766,0.44850828729281766,0.5512914364640884,2.504171270718232,0.7475138121546961,0.38310082872928175,0.30834944751381216,0.28966160220994475,0.8876726519337016,0.5419475138121547,0.7288259668508288,0.7007941988950277,0.7381698895027625,0.7568577348066299,0.5512914364640884,0.5045718232044198,0.23509607115760445,0.2612465250492096,0.10706902591511606,0.09090651612728834,0.08196166578680276,0.1902757888007909,0.3974303165450692,0.5406658654287457,0.434433456659317,0.3275878176279366,0.3835271544009447,0.3840087567642331,0.5237528775259852,0.38332281991839406,0.2708304876834154,0.4056267300993204,0.5759042390808463,0.7267762222141028,0.8569015013426542,1.0126648608595132,0.9461697629839182,0.8337065637856721,0.5958800768852234,0.36361351411789655
2017-09-12,1.1025828729281768,0.2522859116022099,0.24294198895027627,0.24294198895027627,0.23359806629834254,0.24294198895027627,0.4578522099447514,0.2522859116022099,0.345725138121547,0.30834944751381216,0.3924447513812155,0.2990055248618785,0.3924447513812155,0.35506906077348066,0.26162983425414366,1.0838950276243093,1.7379696132596685,1.0558632596685082,0.6821063535911602,1.130614640883978,0.48588397790055254,0.47654005524861875,0.5139157458563537,0.3644129834254144,0.39363740181550383,0.3356749318912625,0.2524993307702243,0.17830587834119796,0.17774906183592976,0.27624479703605176,0.536321464329958,0.5779065053164959,0.5717429527267813,0.5662526353821158,0.49962190255522726,0.5366311414539814,0.503522755689919,0.3996761561371386,0.2584386144205928,0.32521944791078566,0.4948648506402969,0.653167320638895,0.782749203108251,0.925964842736721,0.8518083610385656,0.816102951541543,0.654861875474453,0.5644351471960545
