,mae,mape,rmse,B
0,13.635361901527014,121.60635947629773,20.71442394695831,GEP1
1,5.6518766182953755,20.76285286910053,8.36628478364895,GEP4
2,,,,
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,,,,
11,,,,
12,,,,
13,,,,
14,,,,
15,,,,
16,,,,
17,,,,
18,,,,
19,,,,
20,,,,
21,,,,
22,,,,
23,,,,
24,,,,
25,,,,
26,,,,
27,,,,
