,mae,mape,rmse,B
0,8.350400741422325,26.996361862441727,13.065759576486226,GEP1
1,5.480367074605078,20.05555711860085,8.510627947963554,GEP4
2,,,,
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,,,,
11,,,,
12,,,,
13,,,,
14,,,,
15,,,,
16,,,,
17,,,,
18,,,,
19,,,,
20,,,,
21,,,,
22,,,,
23,,,,
24,,,,
25,,,,
26,,,,
27,,,,
