,mae,mape,rmse,B
0,13.496057751078057,111.69155401469679,20.607337382434253,GEP1
1,5.3256836582203695,19.239761463310888,8.267397132756502,GEP4
2,,,,
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,,,,
11,,,,
12,,,,
13,,,,
14,,,,
15,,,,
16,,,,
17,,,,
18,,,,
19,,,,
20,,,,
21,,,,
22,,,,
23,,,,
24,,,,
25,,,,
26,,,,
27,,,,
