D�tail point d'acc�s;
Nom;BELGISCH VERPAKKINGSINSTITUUT-IN;
Num�ro EAN;541448810000203363;
Rue;Z. 1 RESEARCHPARK;
Num�ro maison;280;
Code postal;1731;
Commune;ZELLIK;
Type d'�nergie;;
Type de m�tre;Continue
Direction;Consommation;
;
;;;
Canal;Date;Valeur;Validation;Raison;Enit�;
A;02/06/2014 04:00;3,15;N;ORIG;KWH;
A;02/06/2014 04:15;3,1;N;ORIG;KWH;
A;02/06/2014 04:30;3;N;ORIG;KWH;
A;02/06/2014 04:45;3,163;N;ORIG;KWH;
A;02/06/2014 05:00;3,225;N;ORIG;KWH;
A;02/06/2014 05:15;3,5;N;ORIG;KWH;
A;02/06/2014 05:30;3,513;N;ORIG;KWH;
A;02/06/2014 05:45;3,638;N;ORIG;KWH;
A;02/06/2014 06:00;3,575;N;ORIG;KWH;
A;02/06/2014 06:15;3,6;N;ORIG;KWH;
A;02/06/2014 06:30;3,575;N;ORIG;KWH;
A;02/06/2014 06:45;3,663;N;ORIG;KWH;
A;02/06/2014 07:00;3,663;N;ORIG;KWH;
A;02/06/2014 07:15;3,788;N;ORIG;KWH;
A;02/06/2014 07:30;4,075;N;ORIG;KWH;
A;02/06/2014 07:45;4,013;N;ORIG;KWH;
A;02/06/2014 08:00;3,988;N;ORIG;KWH;
A;02/06/2014 08:15;4,338;N;ORIG;KWH;
A;02/06/2014 08:30;5;N;ORIG;KWH;
A;02/06/2014 08:45;5;N;ORIG;KWH;
A;02/06/2014 09:00;5,788;N;ORIG;KWH;
A;02/06/2014 09:15;5,975;N;ORIG;KWH;
A;02/06/2014 09:30;6,763;N;ORIG;KWH;
A;02/06/2014 09:45;9,425;N;ORIG;KWH;
A;02/06/2014 10:00;8,913;N;ORIG;KWH;
A;02/06/2014 10:15;8,225;N;ORIG;KWH;
A;02/06/2014 10:30;8,438;N;ORIG;KWH;
A;02/06/2014 10:45;7,325;N;ORIG;KWH;
A;02/06/2014 11:00;6,125;N;ORIG;KWH;
A;02/06/2014 11:15;9,638;N;ORIG;KWH;
A;02/06/2014 11:30;10,15;N;ORIG;KWH;
A;02/06/2014 11:45;9,1;N;ORIG;KWH;
A;02/06/2014 12:00;8,9;N;ORIG;KWH;
A;02/06/2014 12:15;8,725;N;ORIG;KWH;
A;02/06/2014 12:30;6,488;N;ORIG;KWH;
A;02/06/2014 12:45;6,163;N;ORIG;KWH;
A;02/06/2014 13:00;5,888;N;ORIG;KWH;
A;02/06/2014 13:15;6,213;N;ORIG;KWH;
A;02/06/2014 13:30;6,588;N;ORIG;KWH;
A;02/06/2014 13:45;6,575;N;ORIG;KWH;
A;02/06/2014 14:00;6,75;N;ORIG;KWH;
A;02/06/2014 14:15;6,4;N;ORIG;KWH;
A;02/06/2014 14:30;6,488;N;ORIG;KWH;
A;02/06/2014 14:45;6,513;N;ORIG;KWH;
A;02/06/2014 15:00;6,138;N;ORIG;KWH;
A;02/06/2014 15:15;6,225;N;ORIG;KWH;
A;02/06/2014 15:30;6,288;N;ORIG;KWH;
A;02/06/2014 15:45;6,8;N;ORIG;KWH;
A;02/06/2014 16:00;7,175;N;ORIG;KWH;
A;02/06/2014 16:15;6,7;N;ORIG;KWH;
A;02/06/2014 16:30;7,325;N;ORIG;KWH;
A;02/06/2014 16:45;6;N;ORIG;KWH;
A;02/06/2014 17:00;5,25;N;ORIG;KWH;
A;02/06/2014 17:15;5,05;N;ORIG;KWH;
A;02/06/2014 17:30;4,825;N;ORIG;KWH;
A;02/06/2014 17:45;4,775;N;ORIG;KWH;
A;02/06/2014 18:00;4,588;N;ORIG;KWH;
A;02/06/2014 18:15;5,287;N;ORIG;KWH;
A;02/06/2014 18:30;4,15;N;ORIG;KWH;
A;02/06/2014 18:45;4,175;N;ORIG;KWH;
A;02/06/2014 19:00;3,75;N;ORIG;KWH;
A;02/06/2014 19:15;3,75;N;ORIG;KWH;
A;02/06/2014 19:30;4,088;N;ORIG;KWH;
A;02/06/2014 19:45;3,588;N;ORIG;KWH;
A;02/06/2014 20:00;3,863;N;ORIG;KWH;
A;02/06/2014 20:15;3,8;N;ORIG;KWH;
A;02/06/2014 20:30;3,75;N;ORIG;KWH;
A;02/06/2014 20:45;3,763;N;ORIG;KWH;
A;02/06/2014 21:00;3,55;N;ORIG;KWH;
A;02/06/2014 21:15;3,75;N;ORIG;KWH;
A;02/06/2014 21:30;5,013;N;ORIG;KWH;
A;02/06/2014 21:45;4,388;N;ORIG;KWH;
A;02/06/2014 22:00;3,9;N;ORIG;KWH;
A;02/06/2014 22:15;3,738;N;ORIG;KWH;
A;02/06/2014 22:30;3,625;N;ORIG;KWH;
A;02/06/2014 22:45;3,812;N;ORIG;KWH;
A;02/06/2014 23:00;3,713;N;ORIG;KWH;
A;02/06/2014 23:15;3,7;N;ORIG;KWH;
A;02/06/2014 23:30;3,538;N;ORIG;KWH;
A;02/06/2014 23:45;3,775;N;ORIG;KWH;
A;03/06/2014 00:00;3,8;N;ORIG;KWH;
A;03/06/2014 00:15;3,638;N;ORIG;KWH;
A;03/06/2014 00:30;3,588;N;ORIG;KWH;
A;03/06/2014 00:45;3,675;N;ORIG;KWH;
A;03/06/2014 01:00;3,625;N;ORIG;KWH;
A;03/06/2014 01:15;3,475;N;ORIG;KWH;
A;03/06/2014 01:30;3,625;N;ORIG;KWH;
A;03/06/2014 01:45;3,838;N;ORIG;KWH;
A;03/06/2014 02:00;3,838;N;ORIG;KWH;
A;03/06/2014 02:15;3,425;N;ORIG;KWH;
A;03/06/2014 02:30;3,638;N;ORIG;KWH;
A;03/06/2014 02:45;3,612;N;ORIG;KWH;
A;03/06/2014 03:00;3,625;N;ORIG;KWH;
A;03/06/2014 03:15;3,363;N;ORIG;KWH;
A;03/06/2014 03:30;4,375;N;ORIG;KWH;
A;03/06/2014 03:45;4,537;N;ORIG;KWH;
A;03/06/2014 04:00;3,7;N;ORIG;KWH;
A;03/06/2014 04:15;3,6;N;ORIG;KWH;
A;03/06/2014 04:30;3,388;N;ORIG;KWH;
