,mae,rmse,B
79,0.35797904343926384,0.5859821573372194,7.0
80,0.35852940300961517,0.5871279535029621,7.0
81,0.6615307402428333,1.0838616493827564,8.0
82,0.6869914641257069,1.1192561349731147,8.0
83,0.6883528056875164,1.1361664940567455,8.0
84,0.7033335451465287,1.1639957004242685,8.0
85,0.7304440454030701,1.204275034510036,8.0
86,0.7113217907376471,1.1866936329355053,8.0
87,0.7272235466766563,1.2038452504047539,8.0
88,0.7380860677162019,1.22247974022581,8.0
89,0.741156229538103,1.2279280757648903,8.0
90,0.7368870523250443,1.2260673202085879,8.0
91,0.2842312880934385,0.43096906655669576,9.0
92,0.282978000557088,0.43602263430365573,9.0
93,0.290476566295368,0.44693001167535684,9.0
94,0.292855857280451,0.4440318211968659,9.0
95,0.28552296791900383,0.4432731432410417,9.0
96,0.2924578781939349,0.4521433072795033,9.0
97,0.2942116142400314,0.4534698588002763,9.0
98,0.2955843280588209,0.45580772336310066,9.0
99,0.29738215177052385,0.45905798298701184,9.0
100,0.29351437193509566,0.4586771578512181,9.0
101,0.22273039060225908,0.3620679000958689,10.0
102,0.22263980759210036,0.36024895708134,10.0
103,0.22325455035975367,0.36408622597981954,10.0
104,0.22536260317656434,0.3630298730429209,10.0
105,0.22800767124038251,0.36594170718028995,10.0
106,0.22818919191203646,0.3661160720407255,10.0
107,0.23071180080583686,0.36888281311999427,10.0
108,0.23619739314360608,0.3791588058037368,10.0
109,0.23199851766545407,0.3759527944653175,10.0
110,0.23362064673933886,0.378778126036032,10.0
111,0.18416061689669133,0.28456990472650107,11.0
112,0.18737354139064843,0.28904552709442766,11.0
113,0.18527506917408687,0.2895141408355522,11.0
114,0.185397180997908,0.2926436954969465,11.0
115,0.18738540313890795,0.2930817895929273,11.0
116,0.18446851039414458,0.29242418776196993,11.0
117,0.18723864512749316,0.2948828601353463,11.0
118,0.18590845116248447,0.29405673122993775,11.0
119,0.18571136648686948,0.29398325658292984,11.0
120,0.18584332955703264,0.2945516557863267,11.0
121,0.49711449308849104,0.761599551451248,12.0
122,0.49383060213973484,0.7618017543676022,12.0
123,0.4915754729722557,0.7550710512842057,12.0
124,0.5018799026653298,0.7678977516838413,12.0
125,0.5058692907838407,0.770712267267972,12.0
126,0.509307899962461,0.7720482528077858,12.0
127,0.5177831953767366,0.7841579128636887,12.0
128,0.5043153888778757,0.7694787739356634,12.0
129,0.5140906606383759,0.7814688380690122,12.0
130,0.511771059271171,0.7796951018743334,12.0
131,0.6110083978748191,0.9051038616332283,13.0
132,0.6180218536885309,0.9135622638009105,13.0
133,0.627125628711802,0.9257612796674712,13.0
134,0.6294809891050941,0.9330503286793287,13.0
135,0.6331796891338435,0.9354215627507307,13.0
136,0.6481587795616335,0.9566793978785287,13.0
137,0.6470119679317379,0.9563361296523056,13.0
138,0.6458339646026015,0.9683232554132379,13.0
139,0.6492424775310746,0.9644224566153867,13.0
140,0.656417752507515,0.9741057428973202,13.0
141,1.0819261122203385,1.4951430973050424,14.0
142,1.0734426733125333,1.509488859061993,14.0
143,1.0420107573600959,1.5144764749429935,14.0
144,1.065524795249323,1.5393602196770664,14.0
145,1.0995123159855582,1.5773992136113681,14.0
146,1.0864117311103498,1.572242110589407,14.0
147,1.1003688457380782,1.5810246362957174,14.0
148,1.1116100546889116,1.5997964723336453,14.0
149,1.1060757965984367,1.59619552150072,14.0
150,1.107171194897552,1.6002977992415397,14.0
151,0.3388125535977793,0.4870207345488102,15.0
152,0.3445875422645509,0.49446788221064514,15.0
153,0.3441226347174408,0.49513734133588816,15.0
154,0.3478938819983663,0.49931098455615797,15.0
155,0.35303510628689705,0.5045184471840903,15.0
156,0.3532573800261951,0.5069795878034173,15.0
157,0.3524354185617746,0.5062169635829579,15.0
158,0.35423879647001866,0.5084927821738033,15.0
159,0.35319758093322456,0.5094341554771348,15.0
160,0.3529063101998723,0.5094137939470277,15.0
161,0.41037895540505737,0.5687703348373819,16.0
162,0.41009640610756454,0.5695967221819298,16.0
163,0.41177234130226203,0.5720886937619021,16.0
164,0.41002061128467754,0.5692793625780311,16.0
165,0.4135606765341174,0.5768128971169155,16.0
166,0.41534035537287534,0.5805289382784349,16.0
167,0.416431234481302,0.5796716824226653,16.0
168,0.4162906584898545,0.5781246807887344,16.0
169,0.41604151417089497,0.5784612182382646,16.0
170,0.41833010443736013,0.5838528510849935,16.0
171,0.9862185518176114,1.7772414235155982,17.0
172,0.9976768168610443,1.773432132333173,17.0
173,1.013235850388749,1.7862663004966373,17.0
174,1.0169819178861892,1.7973838006565452,17.0
175,1.0194694335793177,1.8085810805286682,17.0
176,1.0240887139717645,1.8227176244497536,17.0
177,1.0318945109475492,1.8300054074716563,17.0
178,1.0198173465836902,1.837898065064234,17.0
179,1.033858570871703,1.8406690132777823,17.0
180,1.0187840848027112,1.8321606567503255,17.0
181,0.6292164753680156,0.7943648560873618,18.0
182,0.6142195072285942,0.7749038646158884,18.0
183,0.5673347310479258,0.7326888542134455,18.0
184,0.5833137557837587,0.7476705326878089,18.0
185,0.5678313579034698,0.7326709509121764,18.0
186,0.5829696796832451,0.7456409109863645,18.0
187,0.6024978730504872,0.7663675496000099,18.0
188,0.5951214058875601,0.7571461396075047,18.0
189,0.6160172078273621,0.7777181715326683,18.0
190,0.5968490925788804,0.7619112575844876,18.0
191,0.4054695317207051,0.5992591577499691,19.0
192,0.4173861092586909,0.6168671450949842,19.0
193,0.41073420733150057,0.6104810175380116,19.0
194,0.425333472923805,0.6304119061817374,19.0
195,0.4319222512387116,0.6415659707435049,19.0
196,0.43080657195927363,0.6420856447212847,19.0
197,0.4218276168046935,0.6346613526703097,19.0
198,0.43872436154224226,0.6495829665820162,19.0
199,0.4314579875867754,0.6466911746329936,19.0
200,0.43227714135167816,0.645422395005877,19.0
201,0.12313148122588914,0.23369751566767566,20.0
202,0.11867302735852517,0.22845374294681858,20.0
203,0.11863955183987226,0.22627106118997517,20.0
204,0.11845143029284659,0.22701495168756408,20.0
205,0.12053127489731351,0.22317906691527878,20.0
206,0.11726177219065798,0.2218154071083728,20.0
207,0.12039439995112523,0.2210544778023211,20.0
208,0.11493851065338948,0.2184372745935316,20.0
209,0.11861851304722314,0.2188498723687284,20.0
210,0.11380402165173478,0.21774939054924555,20.0
211,0.3863334573775654,0.7542781855275714,21.0
212,0.4049890038581229,0.7573014221101687,21.0
213,0.4301649525523632,0.7700088455824883,21.0
214,0.43582507408416366,0.775560926323844,21.0
215,0.4301237541108213,0.7843819546435998,21.0
