,mae,mape,rmse,B
0,0.19686667592011772,58.02556824440518,0.3402180793603716,MAC000020
1,0.12468874376151198,86.69255417971054,0.2515136449310676,MAC001814
2,0.14072361689209822,95.22467359548332,0.20691936632838584,MAC003721
3,0.19268016021450288,31.00379938658247,0.3055382166524166,MAC003341
4,0.09146813969582888,75.81537488917914,0.14855618680930596,MAC001688
5,0.2875240743686831,281.57522454946104,0.4208705886111701,MAC002714
6,0.11064362465820057,67.20691168894591,0.18312949449435076,MAC003248
7,0.2954624289916857,42.90813680556752,0.4635985420502757,MAC002235
8,0.19516768902580864,26.706522462089406,0.28619276784419295,MAC004754
9,0.46625240045782246,92.24459084249051,0.6875038966847821,MAC003186
10,0.09806704821555108,658.0626379698834,0.16853038794784356,MAC003154
11,0.3082968621837964,115.65819817603888,0.44527679505391365,MAC002004
12,0.29007981958580104,217.60971708134878,0.4267246239681508,MAC000446
13,0.4417429624484195,90.79473588494812,0.6142597319024284,MAC003133
14,0.28821817810202977,330.8059078713862,0.3985789260328839,MAC003210
15,0.3383395235862707,83.45770999578896,0.6074056515333425,MAC003274
16,0.17010875853960739,117.40375725347711,0.28798693783940205,MAC003042
17,0.18057857978554975,145.57252405124527,0.28113003613583115,MAC001680
18,0.21519194385464455,116.4314233183863,0.37689744753960625,MAC004338
19,0.5550605720946599,82.79267115779817,0.9106267825071334,MAC003247
20,0.20064248700456966,174.2226088500496,0.4138452052480856,MAC002419
21,0.3078541078633045,49.68477922081675,0.44097010859132435,MAC000236
22,0.33301720922698186,51.79092843383669,0.5410042831127521,MAC004422
23,0.21865284915168517,82.46086132288298,0.31364249543422645,MAC002325
24,0.11879491267241402,154.48383947371352,0.22937081050726135,MAC000714
25,0.20778033654362124,116.01104022424578,0.3348263614520279,MAC003282
26,0.05763803615854477,23.408146075101143,0.09662281633795607,MAC002488
27,0.07807471518030666,49.76624580031995,0.10322056177619908,MAC001796
28,0.20472859400353094,76.91832062485662,0.3248555464679207,MAC000483
29,0.19852943557411318,86.80714463582979,0.3052424193085238,MAC001435
30,0.21869363248432364,210.65071143121622,0.27507856407289766,MAC003109
31,0.11164757030032095,48.31641663542786,0.15391835394590347,MAC003688
32,0.24031719175122984,48.10762850925554,0.38260154248311806,MAC004125
33,0.1230767430134795,65.25709965279799,0.18237948273488813,MAC003311
34,0.21771563794096327,146.7823442723827,0.3283245790346971,MAC000658
35,0.12149932610042988,36.77442224986072,0.18905123299685755,MAC000532
36,0.28484964506873905,58.78798305412134,0.45109801486569184,MAC000081
37,0.204019125291339,283.5240437225999,0.2893591443006892,MAC001927
38,0.24317919079542893,54.804317687889025,0.38078085870415845,MAC000802
39,0.4408988530174756,285.1437861000417,0.6705493979152768,MAC005484
40,0.17945501324132068,112.8953010633977,0.24326385790523983,MAC001639
41,0.10086593841468666,630.8406800065562,0.13606655633398704,MAC004243
42,0.15321310118975767,34.23053417518494,0.24055189463593912,MAC002103
43,0.34944606723541066,183.32187764231543,0.5028016444711978,MAC002105
44,0.0830601941184441,92.65197674149208,0.15338773615215437,MAC003988
45,0.017549383162944455,38.83159185015156,0.03042557723009425,MAC005536
46,0.15803764446987043,61.18888604995486,0.21179360925498542,MAC002397
47,0.1972201766757881,62.006542934358,0.3381888020848958,MAC003989
48,0.3216328771823975,63.265630477731214,0.44492560759370003,MAC001078
49,0.15043189658202313,110.84767975644337,0.266361260527177,MAC005542
50,0.20793567026662563,49.08448021491167,0.3100672714002677,MAC004976
51,0.3325059991015105,76.27991914030221,0.45780599370647856,MAC002851
52,0.2652604076077684,216.96670920775207,0.39993396227692896,MAC001800
53,0.2874442481226131,41.83697047329204,0.4043338744662938,MAC004439
54,0.5164852482261372,66.99708277384345,0.760886841729171,MAC000050
55,0.1206589154970649,126.65750116655458,0.22155248025034438,MAC004496
56,0.08427537069049293,213.87012696537232,0.14617340962159717,MAC001610
57,0.20890966783035636,98.04658002471155,0.36727251508205855,MAC004471
58,0.22136954613985763,66.92141017885473,0.3591086788335668,MAC004857
59,0.21850742230989495,123.57861141469687,0.3258709897218977,MAC000770
60,0.49336890769286723,91.77010421098888,0.7459486605058453,MAC003357
61,0.1392690656094765,262.57357283474477,0.2686992005133219,MAC002474
62,0.16463164283961923,327.7690564826079,0.26428170016559166,MAC004825
63,0.09720463381303672,173.69818668486712,0.16430918789820467,MAC003365
64,0.055520557792632826,24.43340580373972,0.11557345874256197,MAC004406
65,0.5457307182240103,225.66161116585755,0.7462694167840106,MAC004900
66,0.19492372694765991,63.580372704111014,0.3365145098481725,MAC005523
67,0.20817653476818718,60.60993396243979,0.3187109254399435,MAC003428
68,0.33164252846479136,88.97982254747235,0.5723355247857423,MAC000030
69,0.16222135436479612,209.9830874269734,0.20208368451181905,MAC000593
70,0.23732181389657347,184.32383554352623,0.34036654717095427,MAC003900
71,0.3949126879386595,101.06507129940599,0.5464521367733665,MAC003355
72,0.5672496912744266,130.489757644567,0.8103562643378481,MAC003607
73,0.5521055022106196,46.95318201349939,0.8381288199080819,MAC003445
74,0.11484349932213386,46.42269499635987,0.21338080095821446,MAC003822
75,0.5587015087432388,58.09528637305421,0.9015647296401472,MAC005363
76,0.33809880706845047,134.1418189865409,0.4952030458936687,MAC003977
77,0.2133442209947274,44.88690821449068,0.4004531677295304,MAC004570
78,0.14502015205644728,36.294443589750166,0.19136738927961947,MAC003916
79,0.10715525668463645,90.70123442637636,0.14901183542763788,MAC004069
80,0.09777262957721873,89.6885278148274,0.1893433713154639,MAC005289
81,0.3943398704755871,750.2273011992866,0.622910764297421,MAC005345
82,1.059631868443845,674.0495740938011,1.3169855662559153,MAC005335
83,0.04778475281619973,64.88955658383331,0.10274273217000222,MAC002696
84,0.0488442442684704,55.08216756579586,0.07361421336295294,MAC004620
85,0.10431259965154446,76.33853174769699,0.22390711866028307,MAC003618
86,0.3639564240493179,82.02667279722596,0.6172938667803275,MAC001611
87,0.32160215946743165,103.89347458731618,0.4661282373419433,MAC003622
88,0.26887085698448643,139.5683989534936,0.3550784417325192,MAC002385
89,0.31242751543487646,81.08041304183207,0.6461992016464632,MAC002195
