,mae,mape,rmse,B
0,0.18099856384724208,52.901081901694035,0.31158553139059464,MAC000020
1,0.12560027183318426,89.46388686602464,0.24561730615137498,MAC001814
2,0.14130961386231014,109.45859209122648,0.20468798820104828,MAC003721
3,0.16452669803507583,29.307014712378,0.26955301555703287,MAC003341
4,0.0893489698191554,81.83457445882195,0.1421352280199409,MAC001688
5,0.26301936293255246,230.85145864182252,0.41524320594051517,MAC002714
6,0.10830273445792668,61.05148022145048,0.18307377906754285,MAC003248
7,0.2907250773143721,41.24768456160558,0.4658310347105435,MAC002235
8,0.16768640576813032,22.959326927971823,0.2639591581233983,MAC004754
9,0.4382851104082176,74.31622900202936,0.6829198354150838,MAC003186
10,0.09813950677059229,667.7795821337179,0.17017178040723238,MAC003154
11,0.2653269171779429,86.67159439618717,0.40297836212679855,MAC002004
12,0.27721609528855307,187.91174909094906,0.4285937277574207,MAC000446
13,0.4328745210149144,82.63153587956324,0.6100017310558009,MAC003133
14,0.27926528265586403,228.0904743846103,0.39967308710850913,MAC003210
15,0.3398906987297215,80.54302947601578,0.6021792730543758,MAC003274
16,0.14828449369053875,89.64133655020332,0.2801392132074308,MAC003042
17,0.17187447162670455,123.72782056277943,0.2836079401671676,MAC001680
18,0.21741837874894207,110.8984130702167,0.39258159935938497,MAC004338
19,0.5535163214952045,79.83204028484475,0.9075600399289737,MAC003247
20,0.22112294161575938,171.58531772458903,0.42263539219070795,MAC002419
21,0.19996636987822553,41.14554276765535,0.3111971088609791,MAC000236
22,0.3235581412161541,54.34994500147896,0.5160212945020178,MAC004422
23,0.1893397580652302,57.661494405536786,0.30781128048511097,MAC002325
24,0.12706241232186424,171.88839342097896,0.23229238710212124,MAC000714
25,0.2174125833232059,126.78200664836838,0.3392211161114289,MAC003282
26,0.04932887889751367,22.048516360225438,0.085323765799644,MAC002488
27,0.0709751498397858,41.511653904686355,0.09760313208225872,MAC001796
28,0.21041899318702575,80.79718522877889,0.32767434619572045,MAC000483
29,0.17710531763571577,67.73092901507867,0.3060178761731673,MAC001435
30,0.16979499185257788,141.44180452003087,0.25162926718565903,MAC003109
31,0.10410055758979159,39.50353017148376,0.14902885753027353,MAC003688
32,0.24274318737838024,57.089040601839855,0.3665269354970108,MAC004125
33,0.11771762225790149,56.312233620362036,0.18269649175917146,MAC003311
34,0.1922111481470429,115.32417429958714,0.31788215553378096,MAC000658
35,0.11470549778296368,33.86478460685446,0.1809062793446636,MAC000532
36,0.2799206993993029,56.6849392759458,0.4477553889345225,MAC000081
37,0.18346374034084026,234.7911475372869,0.2735182661821063,MAC001927
38,0.22714867562422145,47.60220243918168,0.3762864924870771,MAC000802
39,0.42371018432263685,205.6971050794104,0.7029182169500727,MAC005484
40,0.09784036007079074,56.45256888910991,0.16558130773057364,MAC001639
41,0.09400841876656195,502.28053820388726,0.13457584151288693,MAC004243
42,0.1596313770549192,39.597646513726225,0.2378173861647805,MAC002103
43,0.3173505725917542,191.77936369014427,0.5232882055217639,MAC002105
44,0.08900348111324577,99.11391240528246,0.15970340183381684,MAC003988
45,0.018143211158833376,42.54784148099588,0.031040974935335357,MAC005536
46,0.14159799003592763,49.14357166755471,0.19930067742898352,MAC002397
47,0.2044806703392285,67.07901606094273,0.34178638069739953,MAC003989
48,0.31053414944119107,64.49757739342488,0.4503735759234502,MAC001078
49,0.15002547110319747,111.27233595194379,0.2672919123501514,MAC005542
50,0.17705553449202216,38.00682384574458,0.2956578466747388,MAC004976
51,0.321454785154347,68.41380898363133,0.46515683725022144,MAC002851
52,0.2621372176552897,178.82358201867683,0.41977435270972907,MAC001800
53,0.2874225953105127,42.55385217935459,0.4032096271375405,MAC004439
54,0.520791206110814,61.8169107093428,0.785510119056351,MAC000050
55,0.12208750756715028,129.99292497125774,0.22397754507632972,MAC004496
56,0.08733583310199111,224.0349771201564,0.149928292520223,MAC001610
57,0.20571774489880323,102.97791119132032,0.35839430691040186,MAC004471
58,0.23518457661982003,82.31381459120573,0.35868163827674154,MAC004857
59,0.21053244296148224,114.71894975903467,0.3046439048670618,MAC000770
60,0.47158954423914257,89.00240006242448,0.6986424159664768,MAC003357
61,0.15052721063495242,278.17687274096465,0.28370415141391914,MAC002474
62,0.15728823789532578,262.2152082963562,0.2682908641995821,MAC004825
63,0.09896492977475846,152.7277081922955,0.17755656753317497,MAC003365
64,0.061708492809009315,29.13917337322689,0.11721966577233348,MAC004406
65,0.3411116465065493,111.14824115412335,0.5918665921122825,MAC004900
66,0.19655913416739873,62.87190138397533,0.33416062477727415,MAC005523
67,0.18181643822895416,55.84721071172778,0.2873218470064141,MAC003428
68,0.3630057406029712,92.62321945072414,0.627776697194568,MAC000030
69,0.12402474386850851,125.15614648326235,0.1849997776181617,MAC000593
70,0.23060253374389095,172.68416599762443,0.3500421215669763,MAC003900
71,0.3449125762961544,75.8627567620646,0.5212754234550454,MAC003355
72,0.5623567688944484,112.32345800514827,0.8597172274497106,MAC003607
73,0.5400118928677343,44.250986771531856,0.8399773572764985,MAC003445
74,0.11807384060125393,45.45702880455041,0.21784650518300333,MAC003822
75,0.5676547816138656,65.95171197786937,0.9009175846839299,MAC005363
76,0.34640834825315636,133.286908869354,0.5150896694239535,MAC003977
77,0.23318896539373848,57.462302156230905,0.3991759115350379,MAC004570
78,0.1310303753884147,31.829599828272187,0.17959064843532926,MAC003916
79,0.07559905333337381,47.4292197158472,0.14178697887192554,MAC004069
80,0.1014962496442368,120.45524200438562,0.18312844578257292,MAC005289
81,0.3761380748215362,650.4671629598948,0.5867697652094349,MAC005345
82,1.1184599736506728,770.9326644432998,1.410800217203099,MAC005335
83,0.054609161780803564,72.83880922324317,0.10746877694233174,MAC002696
84,0.046138345001688286,51.00359209853592,0.07349498850940804,MAC004620
85,0.10610494123037748,77.19871082606221,0.23040208941225218,MAC003618
86,0.383239358953732,91.43095409332538,0.6344123585710184,MAC001611
87,0.3176648016341938,89.79688614040549,0.4769789251491423,MAC003622
88,0.22058749355424806,93.93421247871848,0.3256350352602463,MAC002385
89,0.3241450597931424,91.25354601432059,0.6400630462114801,MAC002195
