,mae,mape,rmse,B
0,0.14270252897949667,55.148251276979884,0.23387899761545106,MAC000020
1,0.0946561931504833,73.38983255746886,0.17126575615889159,MAC001814
2,0.08300181442678731,78.30011994540827,0.11607874298883428,MAC003721
3,0.15229584912702324,42.94499039360002,0.24832264650218627,MAC003341
4,0.04853875258838049,62.71090118818227,0.07051727670309264,MAC001688
5,0.24914288843182136,98.14871751011368,0.3948965810004508,MAC002714
6,0.10157017790682221,63.731196566701776,0.16855646180710215,MAC003248
7,0.262592702748992,47.13724711965066,0.4187007990026026,MAC002235
8,0.14860703024308738,24.235290092711423,0.22890902449162928,MAC004754
9,0.3426913998167255,49.69750898128556,0.5175698274916203,MAC003186
10,0.0987134350405181,184.2611386450566,0.17293210903992856,MAC003154
11,0.24168425602451019,113.52987001411113,0.36913386750927574,MAC002004
12,0.2414471623224859,81.38028612718009,0.3688803637208237,MAC000446
13,0.44468656171197546,86.2182411353156,0.6306129297171197,MAC003133
14,0.2438458683528822,54.367989245612215,0.34656736993558807,MAC003210
15,0.2787367194099642,78.22612430659717,0.47321283760259547,MAC003274
16,0.1326446406537381,52.446559004796796,0.24093830345168263,MAC003042
17,0.15944822596151492,68.081717206639,0.2609538222267799,MAC001680
18,0.21331941956288347,111.4946221404909,0.3801927426913852,MAC004338
19,0.4375264344561413,82.69452680662002,0.6974760260165096,MAC003247
20,0.17277612122183833,109.55931015510625,0.3071488319876728,MAC002419
21,0.07387502041350398,60.24550440711906,0.10443746089626543,MAC000236
22,0.223327869455039,60.756989531333474,0.33904801950459307,MAC004422
23,0.13075399056289083,24.329756736815394,0.2107012493513989,MAC002325
24,0.0900904251414466,80.18264174037776,0.15287922393289277,MAC000714
25,0.21267741424763986,98.62757760192768,0.3303781085068254,MAC003282
26,0.04459191598972526,32.57380565528241,0.06471606609883754,MAC002488
27,0.06418684605020522,21.72027776507989,0.08701640643606927,MAC001796
28,0.15666755077405603,87.39033652470509,0.23874820151711526,MAC000483
29,0.20858538161910956,91.52039838133796,0.378968548233731,MAC001435
30,0.23074824208532502,53.02005930275612,0.35791013989942255,MAC003109
31,0.06505063569652517,27.69756586189554,0.09022108866567151,MAC003688
32,0.1901133512258906,66.94035146272572,0.2766650326354842,MAC004125
33,0.12320367210054627,64.26778915805484,0.19126643081589262,MAC003311
34,0.1477942020372352,80.76121660759111,0.23200199641861063,MAC000658
35,0.10180703348560054,24.552283682387202,0.1587604026595792,MAC000532
36,0.22634775981986371,52.57473474431298,0.34652395259468843,MAC000081
37,0.18165123535714137,70.87533956671959,0.27074634976726947,MAC001927
38,0.19796624360236434,44.8121813665435,0.3177441812333814,MAC000802
39,0.39700229354007466,97.03020455045687,0.6642962225329108,MAC005484
40,0.11160002776147865,39.06535082755377,0.1938488707542126,MAC001639
41,0.13433739017213467,81.53914548126879,0.20056793581250495,MAC004243
42,0.18990229863772998,60.20393578343847,0.28874217556814874,MAC002103
43,0.30719064631914145,77.84989848389783,0.4738410284042845,MAC002105
44,0.09301601662051405,93.87996194687057,0.16857439440237737,MAC003988
45,0.016927461595813414,42.250436529437216,0.028926301798159405,MAC005536
46,0.13653377129768784,32.250923012989915,0.19234361481246973,MAC002397
47,0.16047977810216932,74.1155710049555,0.2531620125004549,MAC003989
48,0.2722366445663745,66.98310923207987,0.39107710921261424,MAC001078
49,0.1459518222252948,71.59125313076633,0.25665566642726456,MAC005542
50,0.2316661275242257,46.24846283992277,0.44932919947965116,MAC004976
51,0.29281249066708936,40.218669806563156,0.41997560366385306,MAC002851
52,0.2292301518506373,67.93943992258886,0.36281936453740055,MAC001800
53,0.2911931525177423,45.24324461591701,0.4074362382575064,MAC004439
54,0.4764894937526753,87.49611872832476,0.7134942730118442,MAC000050
55,0.09813275452594943,144.4074939864959,0.17253825617088833,MAC004496
56,0.0794182697309369,109.39869886020253,0.13371242028044128,MAC001610
57,0.17139470341192148,107.13887771321751,0.29528901977830996,MAC004471
58,0.20661937356456553,83.77735797954067,0.3085829538926821,MAC004857
59,0.19582368082928334,159.55976698433236,0.2817665006959507,MAC000770
60,0.3502079549730752,53.076945329799926,0.4959540868546169,MAC003357
61,0.1519897419933062,138.59228541777995,0.2907217995097096,MAC002474
62,0.16998416813959624,127.48955441863943,0.29828392637174933,MAC004825
63,0.08672629298498313,61.1701810207437,0.15207765250780028,MAC003365
64,0.07059190792557699,41.495050194643426,0.12601794534275962,MAC004406
65,0.294706149853704,59.4720005255481,0.5054846913246467,MAC004900
66,0.15576076367042876,55.58413088129112,0.24795289879468818,MAC005523
67,0.44899220109301025,59.81135837353379,0.7734939589421933,MAC003428
68,0.2968462655455794,67.2119195035212,0.49664587450711783,MAC000030
69,0.09927158065993401,31.802875649572954,0.14451950964953578,MAC000593
70,0.2552088492701306,61.17109163189637,0.3979069612542849,MAC003900
71,0.3874641053302202,48.860569294127345,0.6046367364109623,MAC003355
72,0.54374601574158,106.34302811777138,0.8334589491009374,MAC003607
73,0.3466534663533652,46.31719316942843,0.5137818550742652,MAC003445
74,0.12565192518655371,42.943881425900614,0.23668288651992864,MAC003822
75,0.28205340970415943,69.17786015016107,0.41491885201567874,MAC005363
76,0.2646875719798831,143.1395171464511,0.38743226994636054,MAC003977
77,0.22468049311274738,55.48945646414626,0.383406094784211,MAC004570
78,0.16411808495118865,31.651252636834172,0.22755711968681847,MAC003916
79,0.0854580018052264,45.91635424030368,0.1488093091626519,MAC004069
80,0.0700591206968933,139.11334940487248,0.11838684886256899,MAC005289
81,0.3692883878439674,233.42193582432094,0.5679174176838464,MAC005345
82,0.5839228449312784,900.1706601123838,0.7592127156319677,MAC005335
83,0.05680224567347602,69.16237503960257,0.11447625682762942,MAC002696
84,0.06844952209054062,43.97621882406111,0.13348067927210353,MAC004620
85,0.11300010672816155,79.79841311574816,0.25122475332463745,MAC003618
86,0.29737909670323137,68.48566050395691,0.4705276224466611,MAC001611
87,0.3301425648010924,80.62118808872513,0.5007648100989205,MAC003622
88,0.273642370169617,62.65492242591066,0.4131320533728653,MAC002385
89,0.23520395821578077,86.21489187257886,0.4216415859335178,MAC002195
