,mape,rmse
1,33.897414772992065,0.707014741930264
2,59.59467347399321,0.43250676488181383
3,49.83115806598476,0.6948452003537093
4,47.47405804214656,0.7767167458396875
5,71.12924680722674,0.9993929225578407
6,99.0847011811239,0.3023402173176218
7,124.03406386540132,0.8663857562207959
8,63.7378492954226,0.6582203846271727
9,103.46477034540086,0.9692946600998971
10,55.901262675999305,0.5466864361829455
11,62.71745769298063,0.42873601637170006
12,37.348410593454446,0.33145206074427075
13,39.260716391018164,0.773038228245583
14,43.39435205609669,1.0078158358977014
15,47.945520081340185,1.0419014256926546
16,105.62136474071167,0.5735601532015007
17,228.82911515273406,0.5989068560372882
18,66.67848685297677,2.4487480464864912
19,21.034071715198763,0.5293724405560176
20,74.84819346602191,0.7683947634305768
21,63.00304183454147,0.31805920883881783
22,169.66897618101896,0.9800137208741033
23,123.36936818363742,0.5886600282963164
24,199.12702295505827,0.6132541572973077
25,61.71215737031268,0.7905101118849696
26,46.459368886778655,0.29446239363442095
27,318.19120560689475,0.9962539370686105
