,timestamp,h,prediction,actual
1970-01-01 00:00:00.000000092,2017-02-27 15:00:00,t+1,0.5574805238842964,0.24793774319066147
1970-01-01 00:00:00.000000093,2017-02-27 16:00:00,t+1,0.6228587999939919,0.7162645914396887
1970-01-01 00:00:00.000000094,2017-02-27 17:00:00,t+1,0.8516550198197365,1.556498054474708
1970-01-01 00:00:00.000000095,2017-02-27 18:00:00,t+1,1.1656239420175551,0.8677821011673152
1970-01-01 00:00:00.000000096,2017-02-27 19:00:00,t+1,0.8727811226248741,0.688715953307393
1970-01-01 00:00:00.000000097,2017-02-27 20:00:00,t+1,0.8000554946064948,1.4600778210116732
1970-01-01 00:00:00.000000098,2017-02-27 21:00:00,t+1,1.0219244116544723,1.487626459143969
1970-01-01 00:00:00.000000099,2017-02-27 22:00:00,t+1,0.9597159951925277,1.3912062256809339
1970-01-01 00:00:00.000000100,2017-02-27 23:00:00,t+1,0.8828033271431923,0.3443579766536965
1970-01-01 00:00:00.000000101,2017-02-28 00:00:00,t+1,0.4079516315460205,0.6336186770428015
1970-01-01 00:00:00.000000102,2017-02-28 01:00:00,t+1,0.643689449429512,0.8677821011673152
1970-01-01 00:00:00.000000103,2017-02-28 02:00:00,t+1,0.7533301851153373,0.8126848249027236
1970-01-01 00:00:00.000000104,2017-02-28 03:00:00,t+1,0.6939551880955696,1.074396887159533
1970-01-01 00:00:00.000000105,2017-02-28 04:00:00,t+1,0.8991806012392044,0.785136186770428
1970-01-01 00:00:00.000000106,2017-02-28 05:00:00,t+1,0.8732943812012672,1.2947859922178988
1970-01-01 00:00:00.000000107,2017-02-28 06:00:00,t+1,1.1972615593671798,0.5785214007782101
1970-01-01 00:00:00.000000108,2017-02-28 07:00:00,t+1,0.8088477247953415,1.377431906614786
1970-01-01 00:00:00.000000109,2017-02-28 08:00:00,t+1,1.0311371129751206,0.9504280155642023
1970-01-01 00:00:00.000000110,2017-02-28 09:00:00,t+1,0.9115104120969773,0.3994552529182879
1970-01-01 00:00:00.000000111,2017-02-28 10:00:00,t+1,0.5218528881669044,0.15151750972762645
1970-01-01 00:00:00.000000112,2017-02-28 11:00:00,t+1,0.3075182166695595,0.11019455252918288
1970-01-01 00:00:00.000000113,2017-02-28 12:00:00,t+1,0.21195630088448525,0.11019455252918288
1970-01-01 00:00:00.000000114,2017-02-28 13:00:00,t+1,0.15516212940216065,0.11019455252918288
1970-01-01 00:00:00.000000115,2017-02-28 14:00:00,t+1,0.1436540861427784,1.267237354085603
1970-01-01 00:00:00.000000116,2017-02-28 15:00:00,t+1,1.0080182164907456,2.066147859922179
1970-01-01 00:00:00.000000117,2017-02-28 16:00:00,t+1,1.576443491578102,2.272762645914397
1970-01-01 00:00:00.000000118,2017-02-28 17:00:00,t+1,1.644940565228462,3.526225680933852
1970-01-01 00:00:00.000000119,2017-02-28 18:00:00,t+1,1.6947537606954575,1.873307392996109
1970-01-01 00:00:00.000000120,2017-02-28 19:00:00,t+1,1.374038679599762,1.3085603112840465
1970-01-01 00:00:00.000000121,2017-02-28 20:00:00,t+1,1.176967431306839,1.6391439688715952
1970-01-01 00:00:00.000000122,2017-02-28 21:00:00,t+1,1.2660739731788635,1.198365758754864
1970-01-01 00:00:00.000000123,2017-02-28 22:00:00,t+1,1.0871660649776458,2.2038910505836578
1970-01-01 00:00:00.000000124,2017-02-28 23:00:00,t+1,1.4225024217367173,0.24793774319066147
1970-01-01 00:00:00.000000125,2017-03-01 00:00:00,t+1,0.6388859716057778,0.5371984435797665
1970-01-01 00:00:00.000000126,2017-03-01 01:00:00,t+1,0.7725032678246498,0.5234241245136186
1970-01-01 00:00:00.000000127,2017-03-01 02:00:00,t+1,0.7010692790150642,0.38568093385214014
1970-01-01 00:00:00.000000128,2017-03-01 03:00:00,t+1,0.7243902611732482,0.49587548638132295
1970-01-01 00:00:00.000000129,2017-03-01 04:00:00,t+1,0.8737995162606239,0.48210116731517505
1970-01-01 00:00:00.000000130,2017-03-01 05:00:00,t+1,0.9330133616924285,0.35813229571984434
1970-01-01 00:00:00.000000131,2017-03-01 06:00:00,t+1,0.7597740858793258,0.37190661478599224
1970-01-01 00:00:00.000000132,2017-03-01 07:00:00,t+1,0.6888255563378334,1.3912062256809339
1970-01-01 00:00:00.000000133,2017-03-01 08:00:00,t+1,0.9069751685857773,0.08264591439688716
1970-01-01 00:00:00.000000134,2017-03-01 09:00:00,t+1,0.27261668622493745,0.5096498054474707
1970-01-01 00:00:00.000000135,2017-03-01 10:00:00,t+1,0.3670717200636864,0.49587548638132295
1970-01-01 00:00:00.000000136,2017-03-01 11:00:00,t+1,0.4035194617509842,0.8264591439688715
1970-01-01 00:00:00.000000137,2017-03-01 12:00:00,t+1,0.6153289327025413,0.16529182879377433
1970-01-01 00:00:00.000000138,2017-03-01 13:00:00,t+1,0.3136235672235489,0.8126848249027236
1970-01-01 00:00:00.000000139,2017-03-01 14:00:00,t+1,0.6832741874456405,0.22038910505836576
1970-01-01 00:00:00.000000140,2017-03-01 15:00:00,t+1,0.34965463578701017,0.9366536964980545
1970-01-01 00:00:00.000000141,2017-03-01 16:00:00,t+1,0.7244178494811058,1.074396887159533
1970-01-01 00:00:00.000000142,2017-03-01 17:00:00,t+1,0.8569413194060326,1.5014007782101169
1970-01-01 00:00:00.000000143,2017-03-01 18:00:00,t+1,1.1468836212158202,0.11019455252918288
1970-01-01 00:00:00.000000144,2017-03-01 19:00:00,t+1,0.5802911487221718,0.11019455252918288
1970-01-01 00:00:00.000000145,2017-03-01 20:00:00,t+1,0.558190434873104,0.22038910505836576
1970-01-01 00:00:00.000000146,2017-03-01 21:00:00,t+1,0.5410834684967994,1.3912062256809339
1970-01-01 00:00:00.000000147,2017-03-01 22:00:00,t+1,0.9110388261079788,2.0936964980544746
1970-01-01 00:00:00.000000148,2017-03-01 23:00:00,t+1,1.0069689112901687,0.6473929961089494
1970-01-01 00:00:00.000000149,2017-03-02 00:00:00,t+1,0.5443287080526352,0.5647470817120622
1970-01-01 00:00:00.000000150,2017-03-02 01:00:00,t+1,0.4749303460121155,1.074396887159533
1970-01-01 00:00:00.000000151,2017-03-02 02:00:00,t+1,0.7367276680469513,0.8402334630350194
1970-01-01 00:00:00.000000152,2017-03-02 03:00:00,t+1,0.6913098755478859,0.9228793774319066
1970-01-01 00:00:00.000000153,2017-03-02 04:00:00,t+1,0.7838022887706756,1.363657587548638
1970-01-01 00:00:00.000000154,2017-03-02 05:00:00,t+1,1.0413841384649276,0.35813229571984434
1970-01-01 00:00:00.000000155,2017-03-02 06:00:00,t+1,0.5926036575436592,1.1432684824902721
1970-01-01 00:00:00.000000156,2017-03-02 07:00:00,t+1,0.8979062640666962,0.7024902723735409
1970-01-01 00:00:00.000000157,2017-03-02 08:00:00,t+1,0.6351975783705711,0.785136186770428
1970-01-01 00:00:00.000000158,2017-03-02 09:00:00,t+1,0.6726275271177292,0.49587548638132295
1970-01-01 00:00:00.000000159,2017-03-02 10:00:00,t+1,0.5184510335326195,0.4270038910505837
1970-01-01 00:00:00.000000160,2017-03-02 11:00:00,t+1,0.5004424622654915,0.8402334630350194
1970-01-01 00:00:00.000000161,2017-03-02 12:00:00,t+1,0.6817756095528602,0.1377431906614786
1970-01-01 00:00:00.000000162,2017-03-02 13:00:00,t+1,0.3555676066875458,0.7300389105058366
1970-01-01 00:00:00.000000163,2017-03-02 14:00:00,t+1,0.6315719577670097,0.3994552529182879
1970-01-01 00:00:00.000000164,2017-03-02 15:00:00,t+1,0.5254079818725585,0.8126848249027236
1970-01-01 00:00:00.000000165,2017-03-02 16:00:00,t+1,0.7423177027702331,0.9228793774319066
1970-01-01 00:00:00.000000166,2017-03-02 17:00:00,t+1,0.8108280166983605,2.658443579766537
1970-01-01 00:00:00.000000167,2017-03-02 18:00:00,t+1,1.3831158131361008,1.0055252918287938
1970-01-01 00:00:00.000000168,2017-03-02 19:00:00,t+1,0.8954476869106293,1.3223346303501946
1970-01-01 00:00:00.000000169,2017-03-02 20:00:00,t+1,1.0527562183141708,1.666692607003891
1970-01-01 00:00:00.000000170,2017-03-02 21:00:00,t+1,1.1869879478216172,0.33058365758754865
1970-01-01 00:00:00.000000171,2017-03-02 22:00:00,t+1,0.49712200105190274,1.1019455252918289
1970-01-01 00:00:00.000000172,2017-03-02 23:00:00,t+1,0.8196517914533615,0.1377431906614786
1970-01-01 00:00:00.000000173,2017-03-03 00:00:00,t+1,0.293976366519928,0.7300389105058366
1970-01-01 00:00:00.000000174,2017-03-03 01:00:00,t+1,0.6503614416718483,0.46832684824902726
1970-01-01 00:00:00.000000175,2017-03-03 02:00:00,t+1,0.527313843369484,0.9642023346303501
1970-01-01 00:00:00.000000176,2017-03-03 03:00:00,t+1,0.774946705698967,0.6473929961089494
1970-01-01 00:00:00.000000177,2017-03-03 04:00:00,t+1,0.6506731948256492,0.785136186770428
1970-01-01 00:00:00.000000178,2017-03-03 05:00:00,t+1,0.678089009821415,0.6749416342412451
1970-01-01 00:00:00.000000179,2017-03-03 06:00:00,t+1,0.7059420704841614,1.198365758754864
1970-01-01 00:00:00.000000180,2017-03-03 07:00:00,t+1,0.9719166737794875,0.2754863813229572
1970-01-01 00:00:00.000000181,2017-03-03 08:00:00,t+1,0.5575966268777847,0.0
1970-01-01 00:00:00.000000182,2017-03-03 09:00:00,t+1,0.38269630283117295,0.688715953307393
1970-01-01 00:00:00.000000183,2017-03-03 10:00:00,t+1,0.7573603463172912,0.2066147859922179
1970-01-01 00:00:00.000000184,2017-03-03 11:00:00,t+1,0.4353966701030731,0.7713618677042803
1970-01-01 00:00:00.000000185,2017-03-03 12:00:00,t+1,0.71608982026577,0.7438132295719845
1970-01-01 00:00:00.000000186,2017-03-03 13:00:00,t+1,0.7343034312129021,0.2066147859922179
1970-01-01 00:00:00.000000187,2017-03-03 14:00:00,t+1,0.427315511405468,0.7575875486381324
1970-01-01 00:00:00.000000188,2017-03-03 15:00:00,t+1,0.9447927778959274,0.7713618677042803
1970-01-01 00:00:00.000000189,2017-03-03 16:00:00,t+1,1.0761891889572144,0.688715953307393
1970-01-01 00:00:00.000000190,2017-03-03 17:00:00,t+1,1.0317368817329406,1.8182101167315177
1970-01-01 00:00:00.000000191,2017-03-03 18:00:00,t+1,1.3858877259492874,1.3223346303501946
1970-01-01 00:00:00.000000192,2017-03-03 19:00:00,t+1,1.1263722681999206,1.377431906614786
1970-01-01 00:00:00.000000193,2017-03-03 20:00:00,t+1,1.1000674760341644,2.4105058365758754
1970-01-01 00:00:00.000000194,2017-03-03 21:00:00,t+1,1.3355182278156281,2.272762645914397
1970-01-01 00:00:00.000000195,2017-03-03 22:00:00,t+1,1.2876649099588393,0.7575875486381324
1970-01-01 00:00:00.000000196,2017-03-03 23:00:00,t+1,0.6505428493022919,1.2947859922178988
1970-01-01 00:00:00.000000197,2017-03-04 00:00:00,t+1,0.8792569372057915,0.9091050583657588
1970-01-01 00:00:00.000000198,2017-03-04 01:00:00,t+1,0.7635859143733978,0.1377431906614786
1970-01-01 00:00:00.000000199,2017-03-04 02:00:00,t+1,0.40581266731023785,0.12396887159533074
1970-01-01 00:00:00.000000200,2017-03-04 03:00:00,t+1,0.32608345985412596,0.5096498054474707
1970-01-01 00:00:00.000000201,2017-03-04 04:00:00,t+1,0.5679658743739128,0.12396887159533074
1970-01-01 00:00:00.000000202,2017-03-04 05:00:00,t+1,0.40878740429878235,0.5371984435797665
1970-01-01 00:00:00.000000203,2017-03-04 06:00:00,t+1,0.635708885192871,0.5509727626459144
1970-01-01 00:00:00.000000204,2017-03-04 07:00:00,t+1,0.5869531711935997,0.12396887159533074
1970-01-01 00:00:00.000000205,2017-03-04 08:00:00,t+1,0.39496676981449125,0.7162645914396887
1970-01-01 00:00:00.000000206,2017-03-04 09:00:00,t+1,0.7600318756699562,2.8099610894941636
1970-01-01 00:00:00.000000207,2017-03-04 10:00:00,t+1,1.4928015446662903,0.7300389105058366
1970-01-01 00:00:00.000000208,2017-03-04 11:00:00,t+1,0.9009545874595641,0.24793774319066147
1970-01-01 00:00:00.000000209,2017-03-04 12:00:00,t+1,0.5388458615541458,0.48210116731517505
1970-01-01 00:00:00.000000210,2017-03-04 13:00:00,t+1,0.5825545504689217,0.8953307392996108
1970-01-01 00:00:00.000000211,2017-03-04 14:00:00,t+1,0.7650416591763496,0.4132295719844358
1970-01-01 00:00:00.000000212,2017-03-04 15:00:00,t+1,0.47983647555112835,0.4132295719844358
1970-01-01 00:00:00.000000213,2017-03-04 16:00:00,t+1,0.5747164115309715,0.4132295719844358
1970-01-01 00:00:00.000000214,2017-03-04 17:00:00,t+1,0.7802240905165672,0.4132295719844358
1970-01-01 00:00:00.000000215,2017-03-04 18:00:00,t+1,0.8851076102256775,1.0330739299610896
1970-01-01 00:00:00.000000216,2017-03-04 19:00:00,t+1,1.1725714480876923,0.881556420233463
1970-01-01 00:00:00.000000217,2017-03-04 20:00:00,t+1,0.9895576822757721,1.7493385214007782
1970-01-01 00:00:00.000000218,2017-03-04 21:00:00,t+1,1.1850018006563185,2.176342412451362
1970-01-01 00:00:00.000000219,2017-03-04 22:00:00,t+1,1.1734276878833771,1.666692607003891
1970-01-01 00:00:00.000000220,2017-03-04 23:00:00,t+1,0.9605289798974991,0.33058365758754865
1970-01-01 00:00:00.000000221,2017-03-05 00:00:00,t+1,0.3206440794467926,0.5922957198443579
1970-01-01 00:00:00.000000222,2017-03-05 01:00:00,t+1,0.4854266685247421,0.5785214007782101
1970-01-01 00:00:00.000000223,2017-03-05 02:00:00,t+1,0.5189524760842323,0.48210116731517505
1970-01-01 00:00:00.000000224,2017-03-05 03:00:00,t+1,0.4856221604347229,0.7162645914396887
1970-01-01 00:00:00.000000225,2017-03-05 04:00:00,t+1,0.6129964810609817,0.6749416342412451
1970-01-01 00:00:00.000000226,2017-03-05 05:00:00,t+1,0.6707522606849671,0.35813229571984434
1970-01-01 00:00:00.000000227,2017-03-05 06:00:00,t+1,0.5620591279864311,0.5785214007782101
1970-01-01 00:00:00.000000228,2017-03-05 07:00:00,t+1,0.8297320738434791,0.7024902723735409
1970-01-01 00:00:00.000000229,2017-03-05 08:00:00,t+1,0.9500417304039002,0.8126848249027236
1970-01-01 00:00:00.000000230,2017-03-05 09:00:00,t+1,0.8418177571892738,1.9284046692607002
1970-01-01 00:00:00.000000231,2017-03-05 10:00:00,t+1,1.2715528106689453,0.881556420233463
1970-01-01 00:00:00.000000232,2017-03-05 11:00:00,t+1,0.8849542656540871,1.2947859922178988
1970-01-01 00:00:00.000000233,2017-03-05 12:00:00,t+1,1.1118950003385544,1.1019455252918289
1970-01-01 00:00:00.000000234,2017-03-05 13:00:00,t+1,0.937334439754486,1.969727626459144
1970-01-01 00:00:00.000000235,2017-03-05 14:00:00,t+1,1.3084856951236725,0.3994552529182879
1970-01-01 00:00:00.000000236,2017-03-05 15:00:00,t+1,0.4922399255633354,1.0468482490272373
1970-01-01 00:00:00.000000237,2017-03-05 16:00:00,t+1,0.9333872544765472,1.1570428015564203
1970-01-01 00:00:00.000000238,2017-03-05 17:00:00,t+1,1.0227062737941741,1.1570428015564203
1970-01-01 00:00:00.000000239,2017-03-05 18:00:00,t+1,1.0355612647533416,1.1570428015564203
1970-01-01 00:00:00.000000240,2017-03-05 19:00:00,t+1,1.0190888822078705,2.4242801556420233
1970-01-01 00:00:00.000000241,2017-03-05 20:00:00,t+1,1.3743947428464889,3.140544747081712
1970-01-01 00:00:00.000000242,2017-03-05 21:00:00,t+1,1.4143469381332396,1.2121400778210116
1970-01-01 00:00:00.000000243,2017-03-05 22:00:00,t+1,0.81596719622612,1.570272373540856
1970-01-01 00:00:00.000000244,2017-03-05 23:00:00,t+1,0.8362016639113427,1.074396887159533
1970-01-01 00:00:00.000000245,2017-03-06 00:00:00,t+1,0.6149664866924286,0.5922957198443579
1970-01-01 00:00:00.000000246,2017-03-06 01:00:00,t+1,0.4971734324097633,0.5647470817120622
1970-01-01 00:00:00.000000247,2017-03-06 02:00:00,t+1,0.5396295699477196,0.5234241245136186
1970-01-01 00:00:00.000000248,2017-03-06 03:00:00,t+1,0.5188813161849976,0.4407782101167315
1970-01-01 00:00:00.000000249,2017-03-06 04:00:00,t+1,0.48707030922174455,0.2754863813229572
1970-01-01 00:00:00.000000250,2017-03-06 05:00:00,t+1,0.44783345818519593,0.3994552529182879
1970-01-01 00:00:00.000000251,2017-03-06 06:00:00,t+1,0.6699150636792183,1.088171206225681
1970-01-01 00:00:00.000000252,2017-03-06 07:00:00,t+1,1.0779903942346574,0.8953307392996108
1970-01-01 00:00:00.000000253,2017-03-06 08:00:00,t+1,0.9976861578226089,0.7713618677042803
1970-01-01 00:00:00.000000254,2017-03-06 09:00:00,t+1,0.9466429352760315,0.19284046692607007
1970-01-01 00:00:00.000000255,2017-03-06 10:00:00,t+1,0.5051523613929748,0.11019455252918288
1970-01-01 00:00:00.000000256,2017-03-06 11:00:00,t+1,0.3747521889209747,0.4270038910505837
1970-01-01 00:00:00.000000257,2017-03-06 12:00:00,t+1,0.5327189889550209,0.24793774319066147
1970-01-01 00:00:00.000000258,2017-03-06 13:00:00,t+1,0.3825980821251869,0.9917509727626459
1970-01-01 00:00:00.000000259,2017-03-06 14:00:00,t+1,0.7720615383982659,1.8182101167315177
1970-01-01 00:00:00.000000260,2017-03-06 15:00:00,t+1,1.286602839231491,1.4187548638132297
1970-01-01 00:00:00.000000261,2017-03-06 16:00:00,t+1,1.2635369038581847,0.19284046692607007
1970-01-01 00:00:00.000000262,2017-03-06 17:00:00,t+1,0.6449998676776886,0.17906614785992217
1970-01-01 00:00:00.000000263,2017-03-06 18:00:00,t+1,0.6573253002762794,0.24793774319066147
1970-01-01 00:00:00.000000264,2017-03-06 19:00:00,t+1,0.7371117943525314,0.7024902723735409
1970-01-01 00:00:00.000000265,2017-03-06 20:00:00,t+1,1.0152125930786133,2.741089494163424
1970-01-01 00:00:00.000000266,2017-03-06 21:00:00,t+1,1.6695627343654633,1.2534630350194553
1970-01-01 00:00:00.000000267,2017-03-06 22:00:00,t+1,0.9900176632404327,1.198365758754864
1970-01-01 00:00:00.000000268,2017-03-06 23:00:00,t+1,0.9056361597776412,1.3361089494163423
1970-01-01 00:00:00.000000269,2017-03-07 00:00:00,t+1,0.9686260163784027,0.33058365758754865
