,mae,mape,rmse,B
0,8.651433185623922,28.05240732941433,13.87146944986346,GEP1
1,5.581950912636936,20.76195146824515,8.781939548701603,GEP4
2,,,,
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,,,,
11,,,,
12,,,,
13,,,,
14,,,,
15,,,,
16,,,,
17,,,,
18,,,,
19,,,,
20,,,,
21,,,,
22,,,,
23,,,,
24,,,,
25,,,,
26,,,,
27,,,,
