,mae,mape,rmse,B
0,5.802362009785297,21.013864231072542,8.350350070114676,GEP1
1,13.11242103861947,119.56340675820975,19.622765395751184,GEP2
2,3.8621267337112872,22.16528235496214,5.822534864649946,GEP4
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,,,,
11,,,,
12,,,,
13,,,,
14,,,,
15,,,,
16,,,,
17,,,,
18,,,,
19,,,,
20,,,,
21,,,,
22,,,,
23,,,,
24,,,,
25,,,,
26,,,,
27,,,,
