,mae,mape,rmse,B
0,17.503265887858408,146.51193329297848,30.237282039525432,0.0
1,5.793563749016015,34.559745629596385,9.317955590615744,1.0
2,7.896278596890527,25.875667008289284,12.546680856041355,2.0
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,,,,
11,,,,
12,,,,
13,,,,
14,,,,
15,,,,
16,,,,
17,,,,
18,,,,
19,,,,
20,,,,
21,,,,
22,,,,
23,,,,
24,,,,
25,,,,
26,,,,
27,,,,
