,mae,mape,rmse,B
0,8.918018495323228,29.361620870662946,13.30577063354109,GEP1
1,6.278705377481307,23.61561850034442,9.042135242417391,GEP4
2,,,,
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,,,,
11,,,,
12,,,,
13,,,,
14,,,,
15,,,,
16,,,,
17,,,,
18,,,,
19,,,,
20,,,,
21,,,,
22,,,,
23,,,,
24,,,,
25,,,,
26,,,,
27,,,,
