,mae,mape,rmse,B
0,14.853254470718785,140.93373578622658,21.843069480908078,GEP1
1,6.715557910911209,25.191257172575355,9.58548856717992,GEP4
2,,,,
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,,,,
11,,,,
12,,,,
13,,,,
14,,,,
15,,,,
16,,,,
17,,,,
18,,,,
19,,,,
20,,,,
21,,,,
22,,,,
23,,,,
24,,,,
25,,,,
26,,,,
27,,,,
