,mae,mape,rmse,B
0,43.4498768368602,489.47402391466534,51.33797333991501,GEP1
1,17.74630599007788,68.2347156986371,20.890789138312222,GEP4
2,,,,
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,,,,
11,,,,
12,,,,
13,,,,
14,,,,
15,,,,
16,,,,
17,,,,
18,,,,
19,,,,
20,,,,
21,,,,
22,,,,
23,,,,
24,,,,
25,,,,
26,,,,
27,,,,
