,mae,mape,rmse,B
0,7.25384710743802,26.67735683358128,10.307069168162329,GEP1
1,16.124486461894087,144.58166935397225,24.15863131805186,GEP4
2,,,,
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,,,,
11,,,,
12,,,,
13,,,,
14,,,,
15,,,,
16,,,,
17,,,,
18,,,,
19,,,,
20,,,,
21,,,,
22,,,,
23,,,,
24,,,,
25,,,,
26,,,,
27,,,,
