,mae,mape,rmse,B
0,0.8161893106622328,26.98023520113349,1.3651195406633405,B1
1,0.18279817424299785,49.60788724832067,0.33932450423767807,B2
2,0.4032496573986804,41.82821849886892,0.6235343166206919,B3
3,0.4938704848738951,29.05746352536144,0.7179903255923876,B4
4,0.5344991320173326,81.47885244098762,0.8509141558838461,B5
5,0.1638835976952655,48.545427149384395,0.2710951949524791,B6
6,0.374077029591765,35.72523241857418,0.6437521950155944,B7
7,0.3657084457623621,58.90504825715554,0.5986734544190333,B8
8,0.495827253562632,40.97152175432937,0.7873479726416794,B9
9,0.31527776931496626,53.84375515797435,0.5367079638020877,B10
10,0.23430471683162507,69.57167822644276,0.33766069899453477,B11
11,0.19892757968026012,30.45640326483211,0.32075961965687105,B12
12,0.46598866671894545,33.74448862563905,0.7764177876160436,B13
13,0.7027237896441746,25.764129158666975,1.091802469504987,B14
14,0.8422364352161716,135.54881525857746,1.34669765156712,B15
15,0.2898033882016883,67.99673924228938,0.4464787856049595,B16
16,0.417601821984249,170.73538767550681,0.5783320376584553,B17
17,1.0605817350082904,65.90396466024298,1.7892015321318653,B18
18,0.3664204786207148,16.754615158021327,0.5346578486424279,B19
19,0.3369986358243041,29.480248357943307,0.5317850970753869,B20
20,0.12364841732404529,78.76123123021303,0.2462752942114869,B21
21,0.374961335009555,98.17775178892651,0.6949435657599599,B22
22,0.3884714113324954,102.58546213252649,0.5557213908713183,B23
23,0.25369056644579857,68.0050457106041,0.4856613821291454,B24
24,0.4437006944750821,46.799504051476255,0.6671956564249327,B25
25,0.10250366507139992,31.417320076839335,0.21728001519499737,B26
26,0.708560411397077,145.39209157901882,1.0630878544616613,B27
27,0.8127365020180789,45.361579562673036,1.0992625464591403,B28
